bill_length_mm,flipper_length_mm,Adelie,Gentoo,Chinstrap
5.685000000000000142e+01,1.734750000000000227e+02,5.916630319926008408e-03,5.004844523591588795e-02,9.440349244441581522e-01
5.719375000000000142e+01,1.734750000000000227e+02,5.912208251045283913e-03,5.001733383553488843e-02,9.440704579134197028e-01
5.753750000000000142e+01,1.734750000000000227e+02,5.908370923209033988e-03,4.999033709030858974e-02,9.441012919864822939e-01
5.788125000000000142e+01,1.734750000000000227e+02,5.905040039787063690e-03,4.996690410397328780e-02,9.441280558562396008e-01
5.822500000000000142e+01,1.734750000000000227e+02,5.902147962826307347e-03,4.994655887532609834e-02,9.441512931618476490e-01
5.856875000000000142e+01,1.734750000000000227e+02,5.899636229264423187e-03,4.992888991495193080e-02,9.441714738557835940e-01
5.891250000000000142e+01,1.734750000000000227e+02,5.897454280134624589e-03,4.991354133879585819e-02,9.441890043810695632e-01
5.925625000000000142e+01,1.734750000000000227e+02,5.895558370876018660e-03,4.990020522125076380e-02,9.442042364078732097e-01
3.210000000000000142e+01,1.742125000000000341e+02,8.324538663870015842e-01,1.625498581640692219e-01,4.996275448929258893e-03
3.244375000000000142e+01,1.742125000000000341e+02,8.244453636295338006e-01,1.701898050639364668e-01,5.364831306529689245e-03
3.278750000000000142e+01,1.742125000000000341e+02,8.151893615421591521e-01,1.790033596315177833e-01,5.807278826322922333e-03
3.313125000000000142e+01,1.742125000000000341e+02,8.045124702950894324e-01,1.891471481887872508e-01,6.340381516123320266e-03
3.347500000000000142e+01,1.742125000000000341e+02,7.922292423887364876e-01,2.007856195406022004e-01,6.985138070661275553e-03
3.381875000000000142e+01,1.742125000000000341e+02,7.781473194977935881e-01,2.140847509963868800e-01,7.767929505819579604e-03
3.416250000000000142e+01,1.742125000000000341e+02,7.620754612265808747e-01,2.292025416529623605e-01,8.721997120456815092e-03
3.450625000000000142e+01,1.742125000000000341e+02,7.438348433656672976e-01,2.462757924242989227e-01,9.889364210033738112e-03
3.485000000000000142e+01,1.742125000000000341e+02,7.232735742008619129e-01,2.654030582166916896e-01,1.132336758244640446e-02
3.519375000000000142e+01,1.742125000000000341e+02,7.002836452709849668e-01,2.866243073013758913e-01,1.309204742763904472e-02
3.553750000000000142e+01,1.742125000000000341e+02,6.748185535109901823e-01,3.098986785888133699e-01,1.528276790019653629e-02
3.588125000000000142e+01,1.742125000000000341e+02,6.469088046640799616e-01,3.350825786609732404e-01,1.800861667494679103e-02
3.622500000000000142e+01,1.742125000000000341e+02,6.166718075450716707e-01,3.619108297886119985e-01,2.141736266631631691e-02
3.656875000000000142e+01,1.742125000000000341e+02,5.843127658920402867e-01,3.899832146577013603e-01,2.570401945025836341e-02
3.691250000000000142e+01,1.742125000000000341e+02,5.501144333514840223e-01,4.187572606645119655e-01,3.112830598400407114e-02
3.725625000000000142e+01,1.742125000000000341e+02,5.144160136683585405e-01,4.475456212095855202e-01,3.803836512205589770e-02
3.760000000000000142e+01,1.742125000000000341e+02,4.775845382065268541e-01,4.755137931447109279e-01,4.690166864876228747e-02
3.794375000000000142e+01,1.742125000000000341e+02,4.399848213392481555e-01,5.016727187639844487e-01,5.834245989676747207e-02
3.828750000000000142e+01,1.742125000000000341e+02,4.019556859605359911e-01,5.248630975465595760e-01,7.318121649290441899e-02
3.863125000000000142e+01,1.742125000000000341e+02,3.638001164586766034e-01,5.437360955682736252e-01,9.246378797304974362e-02
3.897500000000000142e+01,1.742125000000000341e+02,3.257953549005963012e-01,5.567500251992045790e-01,1.174546199001991198e-01
3.931875000000000142e+01,1.742125000000000341e+02,2.882255800995747186e-01,5.622231293890956882e-01,1.495512905113295377e-01
3.966250000000000142e+01,1.742125000000000341e+02,2.514335229418227513e-01,5.584998233471533124e-01,1.900666537110238807e-01
4.000625000000000142e+01,1.742125000000000341e+02,2.158762219943101690e-01,5.442786587739759652e-01,2.398451192317137826e-01
4.035000000000000142e+01,1.742125000000000341e+02,1.821551286765998312e-01,5.190820165873196723e-01,2.987628547360804965e-01
4.069375000000000142e+01,1.742125000000000341e+02,1.509826302869606562e-01,4.837134417645873596e-01,3.653039279484519009e-01
4.103750000000000142e+01,1.742125000000000341e+02,1.230654513732807459e-01,4.404293453917563217e-01,4.365052032349628353e-01
4.138125000000000142e+01,1.742125000000000341e+02,9.893645172267237498e-02,3.926055111532634756e-01,5.084580371240641217e-01
4.172500000000000142e+01,1.742125000000000341e+02,7.881513046392703281e-02,3.439620205582518131e-01,5.772228489778211680e-01
4.206875000000000142e+01,1.742125000000000341e+02,6.257028694499694454e-02,2.977111981317956402e-01,6.397185149232074153e-01
4.241250000000000142e+01,1.742125000000000341e+02,4.979332667288804970e-02,2.560192794598549204e-01,6.941873938672570299e-01
4.275625000000000142e+01,1.742125000000000341e+02,3.992837615555594466e-02,2.199185975483209932e-01,7.401530262961231177e-01
4.310000000000000142e+01,1.742125000000000341e+02,3.239460341081620842e-02,1.895411994179658222e-01,7.780641971712179972e-01
4.344375000000000142e+01,1.742125000000000341e+02,2.666588300179543666e-02,1.644595978349500109e-01,8.088745191632544795e-01
4.378750000000000142e+01,1.742125000000000341e+02,2.230577078887795162e-02,1.439843491550625021e-01,8.337098800560596157e-01
4.413125000000000142e+01,1.742125000000000341e+02,1.897177248856462065e-02,1.273641863886926795e-01,8.536640411227427450e-01
4.447500000000000142e+01,1.742125000000000341e+02,1.640415350531417363e-02,1.138954726868435657e-01,8.697003738078421531e-01
4.481875000000000142e+01,1.742125000000000341e+02,1.440975946864339434e-02,1.029687524639397306e-01,8.826214880674169150e-01
4.516250000000000142e+01,1.742125000000000341e+02,1.284630161722166188e-02,9.407904916961865038e-02,8.930746492131597103e-01
4.550625000000000142e+01,1.742125000000000341e+02,1.160922169866767176e-02,8.681852039862084092e-02,9.015722579027115602e-01
4.585000000000000142e+01,1.742125000000000341e+02,1.062151233433337311e-02,8.086240029185871869e-02,9.085160873738078458e-01
4.619375000000000142e+01,1.742125000000000341e+02,9.826147955028832412e-03,7.595384049393005821e-02,9.142200115510410452e-01
4.653750000000000142e+01,1.742125000000000341e+02,9.180582738468816978e-03,7.189012648971430941e-02,9.189292907718169534e-01
4.688125000000000142e+01,1.742125000000000341e+02,8.652795931106628882e-03,6.851109725217192914e-02,9.228361068167214576e-01
4.722500000000000142e+01,1.742125000000000341e+02,8.218460905417848683e-03,6.568981877873572572e-02,9.260917203158464117e-01
4.756875000000000142e+01,1.742125000000000341e+02,7.858917332925619351e-03,6.332524827640506615e-02,9.288158343906692815e-01
4.791250000000000142e+01,1.742125000000000341e+02,7.559713164106185261e-03,6.133653818449973094e-02,9.311037486513941142e-01
4.825625000000000142e+01,1.742125000000000341e+02,7.309550181131081216e-03,5.965864118523577647e-02,9.330318086336332195e-01
4.860000000000000142e+01,1.742125000000000341e+02,7.099515925187496745e-03,5.823892575878587136e-02,9.346615583160265972e-01
4.894375000000000142e+01,1.742125000000000341e+02,6.922519706686136066e-03,5.703456758702805940e-02,9.360429127062857013e-01
4.928750000000000142e+01,1.742125000000000341e+02,6.772874910434858488e-03,5.601053321427151843e-02,9.372165918752936031e-01
4.963125000000000142e+01,1.742125000000000341e+02,6.645986899510306078e-03,5.513801498022508768e-02,9.382159981202644605e-01
4.997500000000000142e+01,1.742125000000000341e+02,6.538117724116479859e-03,5.439321006709510464e-02,9.390686722087884242e-01
5.031875000000000142e+01,1.742125000000000341e+02,6.446207143170089304e-03,5.375636262880192223e-02,9.397974302280279746e-01
5.066250000000000142e+01,1.742125000000000341e+02,6.367735276919449412e-03,5.321100783039438287e-02,9.404212568926862970e-01
5.100625000000000142e+01,1.742125000000000341e+02,6.300616296104420699e-03,5.274337158822605537e-02,9.409560121156695933e-01
5.135000000000000142e+01,1.742125000000000341e+02,6.243115444959943493e-03,5.234189102358334511e-02,9.414149935314566342e-01
5.169375000000000142e+01,1.742125000000000341e+02,6.193783754560442355e-03,5.199682904650793080e-02,9.418093871989315913e-01
5.203750000000000142e+01,1.742125000000000341e+02,6.151406279316479556e-03,5.169996278369710235e-02,9.421486309369864198e-01
5.238125000000000142e+01,1.742125000000000341e+02,6.114960755321340209e-03,5.144433029238935223e-02,9.424407089522893743e-01
5.272500000000000142e+01,1.742125000000000341e+02,6.083584354338639547e-03,5.122402356312841937e-02,9.426923920825328596e-01
5.306875000000000142e+01,1.742125000000000341e+02,6.056546774947961162e-03,5.103401850685641838e-02,9.429094347181956604e-01
5.341250000000000142e+01,1.742125000000000341e+02,6.033228331236305600e-03,5.087003466696927989e-02,9.430967370017944162e-01
5.375625000000000142e+01,1.742125000000000341e+02,6.013102010722924488e-03,5.072841895822197827e-02,9.432584790310551970e-01
5.410000000000000142e+01,1.742125000000000341e+02,5.995718706244623254e-03,5.060604893261268222e-02,9.433982323611426191e-01
5.444375000000000142e+01,1.742125000000000341e+02,5.980695002246442030e-03,5.050025199718594787e-02,9.435190530005674869e-01
5.478750000000000142e+01,1.742125000000000341e+02,5.967703029372950670e-03,5.040873772662583796e-02,9.436235592440010977e-01
5.513125000000000142e+01,1.742125000000000341e+02,5.956462003327453805e-03,5.032954097413498695e-02,9.437139970225375540e-01
5.547500000000000142e+01,1.742125000000000341e+02,5.946731142588635582e-03,5.026097392448961726e-02,9.437922949329218270e-01
5.581875000000000142e+01,1.742125000000000341e+02,5.938303720553331222e-03,5.020158558116633030e-02,9.438601106982803524e-01
5.616250000000000142e+01,1.742125000000000341e+02,5.931002055290604015e-03,5.015012745604231770e-02,9.439188704886670722e-01
5.650625000000000142e+01,1.742125000000000341e+02,5.924673277521989856e-03,5.010552445129070470e-02,9.439698022711874303e-01
5.685000000000000142e+01,1.742125000000000341e+02,5.919185747052907801e-03,5.006685010083659210e-02,9.440139641521104741e-01
5.719375000000000142e+01,1.742125000000000341e+02,5.914426011452167745e-03,5.003330548238586056e-02,9.440522685061619734e-01
5.753750000000000142e+01,1.742125000000000341e+02,5.910296219652641340e-03,5.000420122771933457e-02,9.440855025526279087e-01
5.788125000000000142e+01,1.742125000000000341e+02,5.906711918349471374e-03,4.997894215418668962e-02,9.441143459274637939e-01
5.822500000000000142e+01,1.742125000000000341e+02,5.903600171383930652e-03,4.995701411843071066e-02,9.441393857101852971e-01
5.856875000000000142e+01,1.742125000000000341e+02,5.900897952322498204e-03,4.993797275768686178e-02,9.441611292899906305e-01
5.891250000000000142e+01,1.742125000000000341e+02,5.898550768638464309e-03,4.992143383718201932e-02,9.441800153941796170e-01
5.925625000000000142e+01,1.742125000000000341e+02,5.896511482639102408e-03,4.990706496629062489e-02,9.441964235510703629e-01
3.210000000000000142e+01,1.749500000000000455e+02,8.355120845992006773e-01,1.596353757122127293e-01,4.852539688586431262e-03
3.244375000000000142e+01,1.749500000000000455e+02,8.279852950835049352e-01,1.668222730042585589e-01,5.192431912236608257e-03
3.278750000000000142e+01,1.749500000000000455e+02,8.192809107456925366e-01,1.751193848894748439e-01,5.599704364832690587e-03
3.313125000000000142e+01,1.749500000000000455e+02,8.092319416250922659e-01,1.846786076620769712e-01,6.089450712830742074e-03
3.347500000000000142e+01,1.749500000000000455e+02,7.976580020880508215e-01,1.956614646174981986e-01,6.680533294451013702e-03
3.381875000000000142e+01,1.749500000000000455e+02,7.843694400511492804e-01,2.082339687758313074e-01,7.396591173019426146e-03
3.416250000000000142e+01,1.749500000000000455e+02,7.691741194265895309e-01,2.225585483074117854e-01,8.267332265998697527e-03
3.450625000000000142e+01,1.749500000000000455e+02,7.518873480827124034e-01,2.387824495996658802e-01,9.330202317621591468e-03
3.485000000000000142e+01,1.749500000000000455e+02,7.323451155069099494e-01,2.570223186412603500e-01,1.063256585182963641e-02
3.519375000000000142e+01,1.749500000000000455e+02,7.104201946655817057e-01,2.773452044412479944e-01,1.223460089317029292e-02
3.553750000000000142e+01,1.749500000000000455e+02,6.860397706384426808e-01,2.997470179961816417e-01,1.421321136537567406e-02
3.588125000000000142e+01,1.749500000000000455e+02,6.592022137664151904e-01,3.241303758386555600e-01,1.666741039492928775e-02
3.622500000000000142e+01,1.749500000000000455e+02,6.299897214466151363e-01,3.502844467581472387e-01,1.972583179523761110e-02
3.656875000000000142e+01,1.749500000000000455e+02,5.985732586978027570e-01,3.778694613805216873e-01,2.355727992167554879e-02
3.691250000000000142e+01,1.749500000000000455e+02,5.652069731520721341e-01,4.064075330630959604e-01,2.838549378483182922e-02
3.725625000000000142e+01,1.749500000000000455e+02,5.302112238256324606e-01,4.352792943274021997e-01,3.450948184696527032e-02
3.760000000000000142e+01,1.749500000000000455e+02,4.939462395580979659e-01,4.637231022820322845e-01,4.233065815986976343e-02
3.794375000000000142e+01,1.749500000000000455e+02,4.567814209274806969e-01,4.908314576672113128e-01,5.238712140530810135e-02
3.828750000000000142e+01,1.749500000000000455e+02,4.190674532301876809e-01,5.155396446071142114e-01,6.539290216269803835e-02
3.863125000000000142e+01,1.749500000000000455e+02,3.811190409513596222e-01,5.366065145546440318e-01,8.227444449399629045e-02
3.897500000000000142e+01,1.749500000000000455e+02,3.432150934116372509e-01,5.525986531778684929e-01,1.041862534104941174e-01
3.931875000000000142e+01,1.749500000000000455e+02,3.056207068391049719e-01,5.619072978865176093e-01,1.324719952743774187e-01
3.966250000000000142e+01,1.749500000000000455e+02,2.686307744321944080e-01,5.628480136274079948e-01,1.685212119403976527e-01
4.000625000000000142e+01,1.749500000000000455e+02,2.326267553422543821e-01,5.539011262848498873e-01,2.134721183728957306e-01
4.035000000000000142e+01,1.749500000000000455e+02,1.981247614850545069e-01,5.341166865722491996e-01,2.677585519426962657e-01
4.069375000000000142e+01,1.749500000000000455e+02,1.657795455834238096e-01,5.036044474294694151e-01,3.306160069871068030e-01
4.103750000000000142e+01,1.749500000000000455e+02,1.363113100436109670e-01,4.638863797275805667e-01,3.998023102288085218e-01
4.138125000000000142e+01,1.749500000000000455e+02,1.103575925331305996e-01,4.178356588350938261e-01,4.718067486317755188e-01
4.172500000000000142e+01,1.749500000000000455e+02,8.830879316930527467e-02,3.690996353583829714e-01,5.425915714723117400e-01
4.206875000000000142e+01,1.749500000000000455e+02,7.021254174458349540e-02,3.212351354571435502e-01,6.085523227982728711e-01
4.241250000000000142e+01,1.749500000000000455e+02,5.579288826878686658e-02,2.769753583291982846e-01,6.672317534020149044e-01
4.275625000000000142e+01,1.749500000000000455e+02,4.455840283396026585e-02,2.379148989312867557e-01,7.175266982347529021e-01
4.310000000000000142e+01,1.749500000000000455e+02,3.593382046197332591e-02,2.046044064033801513e-01,7.594617731346465783e-01
4.344375000000000142e+01,1.749500000000000455e+02,2.936282447389951950e-02,1.768602691427865747e-01,7.937769063833138850e-01
4.378750000000000142e+01,1.749500000000000455e+02,2.436454514850145206e-02,1.540958219708537247e-01,8.215396328806449100e-01
4.413125000000000142e+01,1.749500000000000455e+02,2.055162402523316723e-02,1.355727966275278584e-01,8.438755793472390021e-01
4.447500000000000142e+01,1.749500000000000455e+02,1.762552641694689615e-02,1.205541313912172757e-01,8.618203421918356755e-01
4.481875000000000142e+01,1.749500000000000455e+02,1.536218970718146969e-02,1.083790151089343290e-01,8.762587951838842759e-01
4.516250000000000142e+01,1.749500000000000455e+02,1.359582793281845399e-02,9.848891751583647991e-02,8.879152545513451233e-01
4.550625000000000142e+01,1.749500000000000455e+02,1.220448460305984320e-02,9.042752660830782885e-02,8.973679887886323314e-01
