bill_length_mm,bill_depth_mm,Adelie,Gentoo,Chinstrap
5.685000000000000142e+01,1.331000000000000050e+01,2.804887457313211111e-04,9.926441301584961741e-01,7.075381095772698310e-03
5.719375000000000142e+01,1.331000000000000050e+01,2.803102887899894583e-04,9.926495945775335450e-01,7.070095133676524909e-03
5.753750000000000142e+01,1.331000000000000050e+01,2.801545640539876143e-04,9.926543648665314690e-01,7.065480569414394826e-03
5.788125000000000142e+01,1.331000000000000050e+01,2.800186669952876026e-04,9.926585294731719022e-01,7.061451859832923450e-03
5.822500000000000142e+01,1.331000000000000050e+01,2.799000661828748545e-04,9.926621655098711861e-01,7.057934423945698074e-03
5.856875000000000142e+01,1.331000000000000050e+01,2.797965549050175139e-04,9.926653402218887923e-01,7.054863223206284811e-03
5.891250000000000142e+01,1.331000000000000050e+01,2.797062091686804315e-04,9.926681122616549668e-01,7.052181529176367904e-03
5.925625000000000142e+01,1.331000000000000050e+01,2.796273512113868617e-04,9.926705327957567881e-01,7.049839853031809704e-03
3.210000000000000142e+01,1.341500000000000092e+01,6.777660121130913984e-01,4.921516230333748687e-02,2.730188255835711009e-01
3.244375000000000142e+01,1.341500000000000092e+01,5.861380762284577051e-01,6.052601902059041167e-02,3.533359047509517792e-01
3.278750000000000142e+01,1.341500000000000092e+01,4.879977141332066948e-01,7.240099392764300090e-02,4.396012919391501517e-01
3.313125000000000142e+01,1.341500000000000092e+01,3.920386827182303913e-01,8.417265607636770230e-02,5.237886612054019064e-01
3.347500000000000142e+01,1.341500000000000092e+01,3.060319928579113280e-01,9.549712320350502159e-02,5.984708839385836088e-01
3.381875000000000142e+01,1.341500000000000092e+01,2.344655614695956292e-01,1.065175325555341862e-01,6.590169059748701708e-01
3.416250000000000142e+01,1.341500000000000092e+01,1.781987464512827246e-01,1.178041023857058639e-01,7.039971511630114254e-01
3.450625000000000142e+01,1.341500000000000092e+01,1.356239820697346943e-01,1.301884659379859144e-01,7.341875519922793636e-01
3.485000000000000142e+01,1.341500000000000092e+01,1.041058524135746594e-01,1.446255669787555598e-01,7.512685806076697670e-01
3.519375000000000142e+01,1.341500000000000092e+01,8.096856483687325801e-02,1.621278175996200277e-01,7.569036175635065478e-01
3.553750000000000142e+01,1.341500000000000092e+01,6.394800849922550878e-02,1.837470429428564866e-01,7.523049485579179629e-01
3.588125000000000142e+01,1.341500000000000092e+01,5.129685865858805982e-02,2.105592949537858916e-01,7.381438463876260903e-01
3.622500000000000142e+01,1.341500000000000092e+01,4.173171620777990642e-02,2.436109264352975257e-01,7.146573573569227067e-01
3.656875000000000142e+01,1.341500000000000092e+01,3.433516698167597692e-02,2.837935275044089489e-01,6.818713055139151713e-01
3.691250000000000142e+01,1.341500000000000092e+01,2.846289607519775569e-02,3.316322356475959188e-01,6.399048682772063845e-01
3.725625000000000142e+01,1.341500000000000092e+01,2.367115131952537976e-02,3.870076975692822163e-01,5.893211511111924317e-01
3.760000000000000142e+01,1.341500000000000092e+01,1.966412522726945430e-02,4.488904732524945929e-01,5.314454015202360049e-01
3.794375000000000142e+01,1.341500000000000092e+01,1.625509124493277127e-02,5.152243015177603302e-01,4.685206072373068187e-01
3.828750000000000142e+01,1.341500000000000092e+01,1.333465525606690981e-02,5.830944630351303504e-01,4.035708817088026756e-01
3.863125000000000142e+01,1.341500000000000092e+01,1.084228995766603303e-02,6.492107941449893893e-01,3.399469158973444372e-01
3.897500000000000142e+01,1.341500000000000092e+01,8.741445437025254991e-03,7.105581676211266684e-01,2.807003869418480124e-01
3.931875000000000142e+01,1.341500000000000092e+01,7.001130708055427164e-03,7.649529936717407441e-01,2.280458756202039250e-01
3.966250000000000142e+01,1.341500000000000092e+01,5.586130413988375613e-03,8.112983182109734237e-01,1.831155513750381547e-01
4.000625000000000142e+01,1.341500000000000092e+01,4.455086073678301770e-03,8.495067973840736419e-01,1.460381165422480199e-01
4.035000000000000142e+01,1.341500000000000092e+01,3.563306314400885993e-03,8.802139951265086637e-01,1.162226985590904815e-01
4.069375000000000142e+01,1.341500000000000092e+01,2.866900240887343410e-03,9.044435129090934167e-01,9.268958685001915665e-02
4.103750000000000142e+01,1.341500000000000092e+01,2.326074221704942189e-03,9.233337768073859309e-01,7.434014897090905627e-02
4.138125000000000142e+01,1.341500000000000092e+01,1.906884080165801914e-03,9.379640112972869037e-01,6.012910462254714844e-02
4.172500000000000142e+01,1.341500000000000092e+01,1.581635837614885076e-03,9.492688054430775679e-01,4.914955871930744985e-02
4.206875000000000142e+01,1.341500000000000092e+01,1.328432213797141716e-03,9.580131105374054545e-01,4.065845724879735279e-02
4.241250000000000142e+01,1.341500000000000092e+01,1.130322107156596975e-03,9.648007581098294594e-01,3.406891978301396229e-02
4.275625000000000142e+01,1.341500000000000092e+01,9.743585382273031508e-04,9.700975263140771965e-01,2.892811514769556835e-02
4.310000000000000142e+01,1.341500000000000092e+01,8.507278157949908206e-04,9.742576960551678766e-01,2.489157612903706782e-02
4.344375000000000142e+01,1.341500000000000092e+01,7.520154287692081560e-04,9.775486898489408327e-01,2.169929472228989201e-02
4.378750000000000142e+01,1.341500000000000092e+01,6.726196056175065075e-04,9.801717531749757351e-01,1.915562721940669219e-02
4.413125000000000142e+01,1.341500000000000092e+01,6.082980791314914620e-04,9.822783740612288650e-01,1.711332785963957590e-02
4.447500000000000142e+01,1.341500000000000092e+01,5.558249078694414182e-04,9.839828935798288212e-01,1.546128151230163374e-02
4.481875000000000142e+01,1.341500000000000092e+01,5.127338104053756444e-04,9.853719983372114521e-01,1.411526785238310586e-02
4.516250000000000142e+01,1.341500000000000092e+01,4.771274946689186072e-04,9.865117823048210610e-01,1.301109020050989634e-02
4.550625000000000142e+01,1.341500000000000092e+01,4.475364177189399559e-04,9.874529678876665661e-01,1.209949569461457076e-02
4.585000000000000142e+01,1.341500000000000092e+01,4.228141703544098669e-04,9.882347569643350482e-01,1.134242886531069104e-02
4.619375000000000142e+01,1.341500000000000092e+01,4.020598411941821485e-04,9.888876724331684409e-01,1.071026772563737385e-02
4.653750000000000142e+01,1.341500000000000092e+01,3.845602086238595523e-04,9.894356597398669129e-01,1.017978005150917305e-02
4.688125000000000142e+01,1.341500000000000092e+01,3.697465064585841706e-04,9.898976468899377545e-01,9.732606603603520881e-03
4.722500000000000142e+01,1.341500000000000092e+01,3.571619216012901195e-04,9.902887079645831259e-01,9.354130113815467898e-03
4.756875000000000142e+01,1.341500000000000092e+01,3.464370195951170907e-04,9.906209356551337608e-01,9.032627325270917509e-03
4.791250000000000142e+01,1.341500000000000092e+01,3.372710504996241122e-04,9.909040995001764385e-01,8.758629449324052338e-03
4.825625000000000142e+01,1.341500000000000092e+01,3.294176370376580105e-04,9.911461456066230635e-01,8.524436756339282689e-03
4.860000000000000142e+01,1.341500000000000092e+01,3.226737456598428909e-04,9.913535785269964595e-01,8.323747727343790495e-03
4.894375000000000142e+01,1.341500000000000092e+01,3.168711306625882616e-04,9.915317550500052368e-01,8.151373819332110790e-03
4.928750000000000142e+01,1.341500000000000092e+01,3.118696521233915199e-04,9.916851117663406656e-01,8.003018581535880846e-03
4.963125000000000142e+01,1.341500000000000092e+01,3.075520221307166918e-04,9.918173425466456639e-01,7.875105431223669919e-03
4.997500000000000142e+01,1.341500000000000092e+01,3.038196463795101235e-04,9.919315379032214164e-01,7.764642450399194921e-03
5.031875000000000142e+01,1.341500000000000092e+01,3.005893110224129344e-04,9.920302951641297717e-01,7.669115524847675523e-03
5.066250000000000142e+01,1.341500000000000092e+01,2.977905258598731496e-04,9.921158061555097607e-01,7.586403318630364524e-03
5.100625000000000142e+01,1.341500000000000092e+01,2.953633803809793028e-04,9.921899274416624559e-01,7.514709177956629960e-03
5.135000000000000142e+01,1.341500000000000092e+01,2.932568030571184019e-04,9.922542369526614614e-01,7.452506244281534471e-03
5.169375000000000142e+01,1.341500000000000092e+01,2.914271396993704799e-04,9.923100799207977829e-01,7.398492939502849218e-03
5.203750000000000142e+01,1.341500000000000092e+01,2.898369858367275402e-04,9.923586063671382407e-01,7.351556647024875928e-03
5.238125000000000142e+01,1.341500000000000092e+01,2.884542225731295774e-04,9.924008018677502596e-01,7.310743909676818870e-03
5.272500000000000142e+01,1.341500000000000092e+01,2.872512164204314667e-04,9.924375129420675012e-01,7.275235841512075856e-03
5.306875000000000142e+01,1.341500000000000092e+01,2.862041520518468344e-04,9.924694681115455719e-01,7.244327736402444290e-03
5.341250000000000142e+01,1.341500000000000092e+01,2.852924734183469291e-04,9.924972954517503609e-01,7.217412074831440830e-03
5.375625000000000142e+01,1.341500000000000092e+01,2.844984136952861432e-04,9.925215372881439624e-01,7.193964298160777059e-03
5.410000000000000142e+01,1.341500000000000092e+01,2.838065984327998417e-04,9.925426625522650870e-01,7.173530849302143381e-03
5.444375000000000142e+01,1.341500000000000092e+01,2.832037093366193280e-04,9.925610772112539726e-01,7.155719079409488155e-03
5.478750000000000142e+01,1.341500000000000092e+01,2.826781985052057825e-04,9.925771331026841393e-01,7.140188698810585356e-03
5.513125000000000142e+01,1.341500000000000092e+01,2.822200448447811190e-04,9.925911354430607680e-01,7.126644512094578235e-03
5.547500000000000142e+01,1.341500000000000092e+01,2.818205458900021557e-04,9.926033492281430837e-01,7.114830225967027147e-03
5.581875000000000142e+01,1.341500000000000092e+01,2.814721394611437557e-04,9.926140047034138769e-01,7.104523157124929128e-03
5.616250000000000142e+01,1.341500000000000092e+01,2.811682505551884020e-04,9.926233020512076344e-01,7.095529698237304506e-03
5.650625000000000142e+01,1.341500000000000092e+01,2.809031596487263039e-04,9.926314154154969316e-01,7.087681424854332460e-03
5.685000000000000142e+01,1.341500000000000092e+01,2.806718892244317422e-04,9.926384963647519877e-01,7.080831746023552066e-03
5.719375000000000142e+01,1.341500000000000092e+01,2.804701058502433956e-04,9.926446768765736506e-01,7.074853017576174762e-03
5.753750000000000142e+01,1.341500000000000092e+01,2.802940355649027990e-04,9.926500719141917450e-01,7.069634050243459554e-03
5.788125000000000142e+01,1.341500000000000092e+01,2.801403906735430065e-04,9.926547816537480973e-01,7.065077955578333811e-03
5.822500000000000142e+01,1.341500000000000092e+01,2.800063063470682257e-04,9.926588934120860186e-01,7.061100281566897244e-03
5.856875000000000142e+01,1.341500000000000092e+01,2.798892856604427997e-04,9.926624833171509010e-01,7.057627397188509857e-03
5.891250000000000142e+01,1.341500000000000092e+01,2.797871519068242333e-04,9.926656177567775297e-01,7.054595091315864902e-03
5.925625000000000142e+01,1.341500000000000092e+01,2.796980071938164969e-04,9.926683546363387345e-01,7.051947356467438283e-03
3.210000000000000142e+01,1.352000000000000135e+01,7.349130911594112803e-01,4.140674283821044188e-02,2.236801660023783611e-01
3.244375000000000142e+01,1.352000000000000135e+01,6.520479250847924790e-01,5.169204715204410439e-02,2.962600277631634027e-01
3.278750000000000142e+01,1.352000000000000135e+01,5.576647255231129696e-01,6.297410879737072587e-02,3.793611656795162768e-01
3.313125000000000142e+01,1.352000000000000135e+01,4.592238927868558807e-01,7.455287376894249862e-02,4.662232334442014681e-01
3.347500000000000142e+01,1.352000000000000135e+01,3.654833503514679505e-01,8.583131718562589385e-02,5.486853324629061834e-01
3.381875000000000142e+01,1.352000000000000135e+01,2.834184951313646894e-01,9.660560082307582952e-02,6.199759040455594672e-01
3.416250000000000142e+01,1.352000000000000135e+01,2.163991715366408719e-01,1.071541225245757345e-01,6.764467059387833103e-01
3.450625000000000142e+01,1.352000000000000135e+01,1.644043179640111985e-01,1.181282630083926866e-01,7.174674190275961427e-01
3.485000000000000142e+01,1.352000000000000135e+01,1.253860798103786645e-01,1.303855511628807251e-01,7.442283690267404994e-01
3.519375000000000142e+01,1.352000000000000135e+01,9.661904131991265465e-02,1.448751446336509485e-01,7.585058140464364662e-01
3.553750000000000142e+01,1.352000000000000135e+01,7.551991496944392146e-02,1.625941333474357486e-01,7.618859516831202328e-01
3.588125000000000142e+01,1.352000000000000135e+01,5.997483566985664649e-02,1.845806387104967916e-01,7.554445256196464786e-01
3.622500000000000142e+01,1.352000000000000135e+01,4.838122303988755951e-02,2.118998768746499506e-01,7.397189000854624830e-01
3.656875000000000142e+01,1.352000000000000135e+01,3.957285400271619291e-02,2.455849032937340026e-01,7.148422427035497906e-01
3.691250000000000142e+01,1.352000000000000135e+01,3.271978451073299932e-02,2.865023860787846988e-01,6.807778294104822603e-01
3.725625000000000142e+01,1.352000000000000135e+01,2.724049962134299230e-02,3.351309239120029426e-01,6.376285764666541622e-01
3.760000000000000142e+01,1.352000000000000135e+01,2.273566683012143846e-02,3.912770388107412178e-01,5.859872943591373229e-01
3.794375000000000142e+01,1.352000000000000135e+01,1.894085181887382105e-02,4.538142164183674998e-01,5.272449317627587728e-01
3.828750000000000142e+01,1.352000000000000135e+01,1.569149475865685983e-02,5.205859221734863151e-01,4.637225830678567418e-01
3.863125000000000142e+01,1.352000000000000135e+01,1.289368426365439593e-02,5.886048699832416853e-01,3.985014457531038112e-01
3.897500000000000142e+01,1.352000000000000135e+01,1.049737139215068706e-02,6.545633704445429357e-01,3.349392581633063304e-01
3.931875000000000142e+01,1.352000000000000135e+01,8.472800071952359818e-03,7.154906501821488574e-01,2.760365497458988071e-01
3.966250000000000142e+01,1.352000000000000135e+01,6.793291945005522532e-03,7.692909005846801929e-01,2.239158074703142820e-01
4.000625000000000142e+01,1.352000000000000135e+01,5.426505571871031303e-03,8.149665217254045135e-01,1.796069727027244656e-01
4.035000000000000142e+01,1.352000000000000135e+01,4.333253947062204285e-03,8.525135861646706559e-01,1.431531598882671563e-01
4.069375000000000142e+01,1.352000000000000135e+01,3.470700058303031847e-03,8.826220591272009308e-01,1.139072408144960885e-01
4.103750000000000142e+01,1.352000000000000135e+01,2.796614586840459691e-03,9.063413768329703357e-01,9.086200858018911308e-02
4.138125000000000142e+01,1.352000000000000135e+01,2.272671322471138747e-03,9.248147881660394587e-01,7.291254051148948756e-02
4.172500000000000142e+01,1.352000000000000135e+01,1.866171836274642219e-03,9.391140780306286295e-01,5.901975013309676554e-02
4.206875000000000142e+01,1.352000000000000135e+01,1.550436496380751261e-03,9.501610137176068616e-01,4.828854978601238024e-02
4.241250000000000142e+01,1.352000000000000135e+01,1.304365350953227021e-03,9.587066628441472949e-01,3.998897180489954101e-02
4.275625000000000142e+01,1.352000000000000135e+01,1.111617449758684146e-03,9.653421355834008732e-01,3.354624696684035956e-02
4.310000000000000142e+01,1.352000000000000135e+01,9.597039461394996562e-04,9.705225150889503771e-01,2.851778096491015477e-02
4.344375000000000142e+01,1.352000000000000135e+01,8.391508825921249141e-04,9.745935320722557416e-01,2.456731704515204701e-02
4.378750000000000142e+01,1.352000000000000135e+01,7.427938599512847167e-04,9.778159806675796872e-01,2.144122547246891941e-02
4.413125000000000142e+01,1.352000000000000135e+01,6.652146436146352381e-04,9.803860634184349276e-01,1.894872193795048981e-02
4.447500000000000142e+01,1.352000000000000135e+01,6.023056251522302491e-04,9.824514732395100980e-01,1.694622113533768640e-02
4.481875000000000142e+01,1.352000000000000135e+01,5.509398707055967797e-04,9.841237108329834449e-01,1.532534929631083030e-02
4.516250000000000142e+01,1.352000000000000135e+01,5.087241740694643582e-04,9.854873406265566294e-01,1.400393519937377651e-02
4.550625000000000142e+01,1.352000000000000135e+01,4.738154542939272272e-04,9.866068694238180337e-01,1.291931512188804372e-02
