bill_depth_mm,flipper_length_mm,Adelie,Gentoo,Chinstrap
2.066000000000003212e+01,1.734750000000000227e+02,7.342623887854502485e-01,4.471120703061096623e-03,2.612664905114884806e-01
2.076500000000002899e+01,1.734750000000000227e+02,7.348980969353597903e-01,4.456800074826710277e-03,2.606451029898134708e-01
2.087000000000003297e+01,1.734750000000000227e+02,7.355232514688768708e-01,4.443141225348033914e-03,2.600336073057750719e-01
2.097500000000002984e+01,1.734750000000000227e+02,7.361380091188068908e-01,4.430089649441930691e-03,2.594319012317511386e-01
2.108000000000003382e+01,1.734750000000000227e+02,7.367425082583293205e-01,4.417596556526916761e-03,2.588398951851438867e-01
2.118500000000003070e+01,1.734750000000000227e+02,7.373368716928948574e-01,4.405618248604356753e-03,2.582575100585006722e-01
2.129000000000003467e+01,1.734750000000000227e+02,7.379212091508233762e-01,4.394115567170470832e-03,2.576846752820061703e-01
2.139500000000003155e+01,1.734750000000000227e+02,7.384956194998767431e-01,4.383053401038981139e-03,2.571213270990842514e-01
1.309999999999999964e+01,1.742125000000000341e+02,9.608912496719267116e-02,8.288971282450393607e-01,7.501374678776806526e-02
1.320500000000000007e+01,1.742125000000000341e+02,1.151672693583676577e-01,7.964008739420056493e-01,8.843185669962672080e-02
1.331000000000000050e+01,1.742125000000000341e+02,1.379636149983732296e-01,7.579116139377022332e-01,1.041247710639245372e-01
1.341500000000000092e+01,1.742125000000000341e+02,1.647497089966798722e-01,7.131174335086265526e-01,1.221328574946936307e-01
1.352000000000000135e+01,1.742125000000000341e+02,1.955575147946992109e-01,6.621359432114430899e-01,1.423065419938577547e-01
1.362500000000000178e+01,1.742125000000000341e+02,2.300824529851231148e-01,6.056620268451665678e-01,1.642555201697102341e-01
1.373000000000000220e+01,1.742125000000000341e+02,2.676271023673402194e-01,5.450375389290635919e-01,1.873353587035961887e-01
1.383500000000000263e+01,1.742125000000000341e+02,3.071227507434738935e-01,4.821846831108786424e-01,2.106925661456474919e-01
1.394000000000000306e+01,1.742125000000000341e+02,3.472459914456063612e-01,4.193827739023856527e-01,2.333712346520079584e-01
1.404500000000000348e+01,1.742125000000000341e+02,3.866096102706931270e-01,3.589329940532274277e-01,2.544573956760793343e-01
1.415000000000000391e+01,1.742125000000000341e+02,4.239714975445089129e-01,3.028114023395352405e-01,2.732171001159559021e-01
1.425500000000000433e+01,1.742125000000000341e+02,4.583964117084083911e-01,2.524179644341737472e-01,2.891856238574178617e-01
1.436000000000000476e+01,1.742125000000000341e+02,4.893295377773521082e-01,2.084825395861295005e-01,3.021879226365183357e-01
1.446500000000000519e+01,1.742125000000000341e+02,5.165804746084219357e-01,1.711204499054789496e-01,3.122990754860990870e-01
1.457000000000000561e+01,1.742125000000000341e+02,5.402467463781824852e-01,1.399820202495840882e-01,3.197712333722332878e-01
1.467500000000000604e+01,1.742125000000000341e+02,5.606148490628508618e-01,1.144301284413746927e-01,3.249550224957745148e-01
1.478000000000000647e+01,1.742125000000000341e+02,5.780684035148339062e-01,9.369754609151879909e-02,3.282340503936472809e-01
1.488500000000000689e+01,1.742125000000000341e+02,5.930184005151862836e-01,7.700184138869478612e-02,3.299797580961187915e-01
1.499000000000000732e+01,1.742125000000000341e+02,6.058583542219595497e-01,6.361592393580678406e-02,3.305257218422337218e-01
1.509500000000000774e+01,1.742125000000000341e+02,6.169403979161022233e-01,5.290285218466821843e-02,3.301567498992294958e-01
1.520000000000000817e+01,1.742125000000000341e+02,6.265661599436993523e-01,4.432631178176470177e-02,3.291075282745359321e-01
1.530500000000000860e+01,1.742125000000000341e+02,6.349866884387735944e-01,3.744679357423417315e-02,3.275665179869922117e-01
1.541000000000000902e+01,1.742125000000000341e+02,6.424071172794807438e-01,3.191073250486763796e-02,3.256821502156515558e-01
1.551500000000000945e+01,1.742125000000000341e+02,6.489932531285268480e-01,2.743720352251716871e-02,3.235695433489559347e-01
1.562000000000000988e+01,1.742125000000000341e+02,6.548784414714929891e-01,2.380474868844627626e-02,3.213168098400607242e-01
1.572500000000001030e+01,1.742125000000000341e+02,6.601698746411918117e-01,2.083957337162597664e-02,3.189905519871822914e-01
1.583000000000001073e+01,1.742125000000000341e+02,6.649539997978113348e-01,1.840555445688699110e-02,3.166404457453016463e-01
1.593500000000001116e+01,1.742125000000000341e+02,6.693009610878605242e-01,1.639607699266684704e-02,3.143029619194726010e-01
1.604000000000001336e+01,1.742125000000000341e+02,6.732681473508820291e-01,1.472751624648357786e-02,3.120043364026344190e-01
1.614500000000001023e+01,1.742125000000000341e+02,6.769029723858549508e-01,1.333411129316420217e-02,3.097629163209807968e-01
1.625000000000001421e+01,1.742125000000000341e+02,6.802450264287827064e-01,1.216397197928010404e-02,3.075910015919371410e-01
1.635500000000001108e+01,1.742125000000000341e+02,6.833277277698499574e-01,1.117598708665084456e-02,3.054962851434992466e-01
1.646000000000001506e+01,1.742125000000000341e+02,6.861795851537270119e-01,1.033743795891690041e-02,3.034829768873561484e-01
1.656500000000001194e+01,1.742125000000000341e+02,6.888251614994751471e-01,9.622158815597072964e-03,3.015526796849277713e-01
1.667000000000001592e+01,1.742125000000000341e+02,6.912858107600435842e-01,9.009118063816407007e-03,2.997050711761399255e-01
1.677500000000001279e+01,1.742125000000000341e+02,6.935802436857293474e-01,8.481322672813639343e-03,2.979384336414570567e-01
1.688000000000001677e+01,1.742125000000000341e+02,6.957249651277289670e-01,8.024970081452696344e-03,2.962500647908182794e-01
1.698500000000001364e+01,1.742125000000000341e+02,6.977346151120020767e-01,7.628789762140786648e-03,2.946365951258570481e-01
1.709000000000001762e+01,1.742125000000000341e+02,6.996222378411300902e-01,7.283530256423028509e-03,2.930942319024469889e-01
1.719500000000001450e+01,1.742125000000000341e+02,7.013994966163591416e-01,6.981558008886655856e-03,2.916189453747540794e-01
1.730000000000001847e+01,1.742125000000000341e+02,7.030768480179030444e-01,6.716542343592704460e-03,2.902066096385043092e-01
1.740500000000001535e+01,1.742125000000000341e+02,7.046636852000575102e-01,6.483207019444414340e-03,2.888531077804981084e-01
1.751000000000001933e+01,1.742125000000000341e+02,7.061684575719804347e-01,6.277133421416675706e-03,2.875544090066028957e-01
1.761500000000001620e+01,1.742125000000000341e+02,7.075987722256660284e-01,6.094603947409778753e-03,2.863066238269241781e-01
1.772000000000002018e+01,1.742125000000000341e+02,7.089614810694008229e-01,5.932476807743680865e-03,2.851060421228554520e-01
1.782500000000001705e+01,1.742125000000000341e+02,7.102627565975572210e-01,5.788085473075745349e-03,2.839491579293669243e-01
1.793000000000002103e+01,1.742125000000000341e+02,7.115081584775516665e-01,5.659157543441893645e-03,2.828326839790063496e-01
1.803500000000001791e+01,1.742125000000000341e+02,7.127026925883953590e-01,5.543748984216870582e-03,2.817535584273878624e-01
1.814000000000002188e+01,1.742125000000000341e+02,7.138508637477021246e-01,5.440190572814728939e-03,2.807089456794830684e-01
1.824500000000001876e+01,1.742125000000000341e+02,7.149567230747482238e-01,5.347044089608913621e-03,2.796962328356428773e-01
1.835000000000002274e+01,1.742125000000000341e+02,7.160239107264380065e-01,5.263066317986390963e-03,2.787130229555756511e-01
1.845500000000001961e+01,1.742125000000000341e+02,7.170556945890461664e-01,5.187179329410682854e-03,2.777571260815431820e-01
1.856000000000002359e+01,1.742125000000000341e+02,7.180550053955085943e-01,5.118445848315295726e-03,2.768265487561761273e-01
1.866500000000002046e+01,1.742125000000000341e+02,7.190244686543321162e-01,5.056048740094882567e-03,2.759194826055730299e-01
1.877000000000002444e+01,1.742125000000000341e+02,7.199664337135983638e-01,4.999273859705546594e-03,2.750342924266960809e-01
1.887500000000002132e+01,1.742125000000000341e+02,7.208830002360575584e-01,4.947495650816314573e-03,2.741695041131260724e-01
1.898000000000002530e+01,1.742125000000000341e+02,7.217760423246895041e-01,4.900165005513085377e-03,2.733237926697975606e-01
1.908500000000002217e+01,1.742125000000000341e+02,7.226472305092941362e-01,4.856798989466304742e-03,2.724959705012395816e-01
1.919000000000002615e+01,1.742125000000000341e+02,7.234980517814965095e-01,4.816972112775121800e-03,2.716849761057283374e-01
1.929500000000002302e+01,1.742125000000000341e+02,7.243298278464671558e-01,4.780308886660776524e-03,2.708898632668720885e-01
1.940000000000002700e+01,1.742125000000000341e+02,7.251437317436166818e-01,4.746477454096426074e-03,2.701097908022870309e-01
1.950500000000002387e+01,1.742125000000000341e+02,7.259408029747185243e-01,4.715184120884567849e-03,2.693440129043968567e-01
1.961000000000002785e+01,1.742125000000000341e+02,7.267219612658487593e-01,4.686168644615287468e-03,2.685918700895357780e-01
1.971500000000002473e+01,1.742125000000000341e+02,7.274880190788072243e-01,4.659200163909257321e-03,2.678527807572834707e-01
1.982000000000002871e+01,1.742125000000000341e+02,7.282396929780486916e-01,4.634073670584516573e-03,2.671262333513668152e-01
1.992500000000002558e+01,1.742125000000000341e+02,7.289776139504150487e-01,4.610606943840057925e-03,2.664117791057448725e-01
2.003000000000002956e+01,1.742125000000000341e+02,7.297023367669764893e-01,4.588637878974153456e-03,2.657090253540493885e-01
2.013500000000002643e+01,1.742125000000000341e+02,7.304143484689772370e-01,4.568022154147519109e-03,2.650176293768751190e-01
2.024000000000003041e+01,1.742125000000000341e+02,7.311140760531606997e-01,4.548631187730597589e-03,2.643372927591086108e-01
2.034500000000002728e+01,1.742125000000000341e+02,7.318018934255527963e-01,4.530350346218791312e-03,2.636677562282284670e-01
2.045000000000003126e+01,1.742125000000000341e+02,7.324781276870799829e-01,4.513077368856198944e-03,2.630087949440638173e-01
2.055500000000002814e+01,1.742125000000000341e+02,7.331430648091453728e-01,4.496720980219350190e-03,2.623602142106351010e-01
2.066000000000003212e+01,1.742125000000000341e+02,7.337969547524413327e-01,4.481199666268495183e-03,2.617218455812902467e-01
2.076500000000002899e+01,1.742125000000000341e+02,7.344400160778215003e-01,4.466440592931124678e-03,2.610935433292473906e-01
2.087000000000003297e+01,1.742125000000000341e+02,7.350724400939656622e-01,4.452378649265167562e-03,2.604751812567692171e-01
2.097500000000002984e+01,1.742125000000000341e+02,7.356943945827889575e-01,4.438955599758569702e-03,2.598666498174524442e-01
2.108000000000003382e+01,1.742125000000000341e+02,7.363060271401058454e-01,4.426119332441075596e-03,2.592678535274530738e-01
2.118500000000003070e+01,1.742125000000000341e+02,7.369074681658728254e-01,4.413823191278296032e-03,2.586787086428489202e-01
2.129000000000003467e+01,1.742125000000000341e+02,7.374988335354348834e-01,4.402025382843232325e-03,2.580991410817218834e-01
2.139500000000003155e+01,1.742125000000000341e+02,7.380802269805291083e-01,4.390688448560949031e-03,2.575290845709099496e-01
1.309999999999999964e+01,1.749500000000000455e+02,8.631349807787432049e-02,8.456352522045613718e-01,6.805124971756430774e-02
1.320500000000000007e+01,1.749500000000000455e+02,1.033641141123514406e-01,8.164442949722217069e-01,8.019159091542668594e-02
1.331000000000000050e+01,1.749500000000000455e+02,1.238992356641262227e-01,7.815814374618527127e-01,9.451932687402105071e-02
1.341500000000000092e+01,1.749500000000000455e+02,1.482838124772121735e-01,7.405584858682560112e-01,1.111577016545318708e-01
1.352000000000000135e+01,1.749500000000000455e+02,1.767050527975230767e-01,6.932172789337924801e-01,1.300776682686843877e-01
1.362500000000000178e+01,1.749500000000000455e+02,2.090690308212613535e-01,6.398941927902674909e-01,1.510367763884711279e-01
1.373000000000000220e+01,1.749500000000000455e+02,2.449154150832044408e-01,5.815441447922942153e-01,1.735404401245013717e-01
1.383500000000000263e+01,1.749500000000000455e+02,2.833888104504651562e-01,5.197608354687681675e-01,1.968503540807666763e-01
1.394000000000000306e+01,1.749500000000000455e+02,3.232985807969145364e-01,4.566458402154588425e-01,2.200555789876267321e-01
1.404500000000000348e+01,1.749500000000000455e+02,3.632703228709721066e-01,3.945308426411487379e-01,2.421988344878791832e-01
1.415000000000000391e+01,1.749500000000000455e+02,4.019520556780860066e-01,3.356238103120439686e-01,2.624241340098700248e-01
1.425500000000000433e+01,1.749500000000000455e+02,4.382111238322634050e-01,2.816895569596559179e-01,2.800993192080806771e-01
1.436000000000000476e+01,1.749500000000000455e+02,4.712629909524916338e-01,2.338588528559847335e-01,2.948781561915237992e-01
1.446500000000000519e+01,1.749500000000000455e+02,5.007065588430652525e-01,1.925993557093263753e-01,3.066940854476084000e-01
1.457000000000000561e+01,1.749500000000000455e+02,5.264791916721381915e-01,1.578173183486771547e-01,3.157034899791845706e-01
1.467500000000000604e+01,1.749500000000000455e+02,5.487667947062289109e-01,1.290257981779086849e-01,3.222074071158624320e-01
1.478000000000000647e+01,1.749500000000000455e+02,5.679050139602844771e-01,1.055183328689833083e-01,3.265766531707321452e-01
1.488500000000000689e+01,1.749500000000000455e+02,5.842953499270715501e-01,8.651040969566937966e-02,3.291942403772590287e-01
1.499000000000000732e+01,1.749500000000000455e+02,5.983456668949701518e-01,7.123583239192943228e-02,3.304185007131003604e-01
1.509500000000000774e+01,1.749500000000000455e+02,6.104345139764933981e-01,5.900147236316841820e-02,3.305640136603383294e-01
1.520000000000000817e+01,1.749500000000000455e+02,6.208939603781772343e-01,4.921087986962031230e-02,3.298951597522024048e-01
1.530500000000000860e+01,1.749500000000000455e+02,6.300047508429779120e-01,4.136791839043747754e-02,3.286273307665846799e-01
1.541000000000000902e+01,1.749500000000000455e+02,6.379985762719466713e-01,3.506938563713693502e-02,3.269320380909163659e-01
1.551500000000000945e+01,1.749500000000000455e+02,6.450637782178015867e-01,2.999274434604958656e-02,3.249434774361488198e-01
1.562000000000000988e+01,1.749500000000000455e+02,6.513521898714556002e-01,2.588265365050392008e-02,3.227651564780403270e-01
1.572500000000001030e+01,1.749500000000000455e+02,6.569858403338231234e-01,2.253825817256683434e-02,3.204759014936100492e-01
1.583000000000001073e+01,1.749500000000000455e+02,6.620629177342677307e-01,1.980209605937955156e-02,3.181349862063527767e-01
1.593500000000001116e+01,1.749500000000000455e+02,6.666627823113566720e-01,1.755086103312205811e-02,3.157863566555214052e-01
1.604000000000001336e+01,1.749500000000000455e+02,6.708500321054003956e-01,1.568793345856425367e-02,3.134620344360353750e-01
1.614500000000001023e+01,1.749500000000000455e+02,6.746777223706534876e-01,1.413745755915020962e-02,3.111848200701963774e-01
1.625000000000001421e+01,1.749500000000000455e+02,6.781898741045049306e-01,1.283970375853288326e-02,3.089704221369621862e-01
1.635500000000001108e+01,1.749500000000000455e+02,6.814234080268682936e-01,1.174746632298979791e-02,3.068291256501416986e-01
1.646000000000001506e+01,1.749500000000000455e+02,6.844096260381546948e-01,1.082327838028144217e-02,3.047670955815638960e-01
1.656500000000001194e+01,1.749500000000000455e+02,6.871753426051210312e-01,1.003726383643178954e-02,3.027873935584471932e-01
1.667000000000001592e+01,1.749500000000000455e+02,6.897437487382404031e-01,9.365481413688470785e-03,3.008907698480711157e-01
1.677500000000001279e+01,1.749500000000000455e+02,6.921350735107623109e-01,8.788647024489677773e-03,2.990762794647479628e-01
1.688000000000001677e+01,1.749500000000000455e+02,6.943670932070901136e-01,8.291146236454291149e-03,2.973417605564556698e-01
1.698500000000001364e+01,1.749500000000000455e+02,6.964555262050881046e-01,7.860268973573119808e-03,2.956842048213388918e-01
1.709000000000001762e+01,1.749500000000000455e+02,6.984143422894598663e-01,7.485614549806095426e-03,2.941000431607339594e-01
1.719500000000001450e+01,1.749500000000000455e+02,7.002560078453465842e-01,7.158627445463016173e-03,2.925853647091902210e-01
