sepal width (cm),petal width (cm),setosa,versicolor,virginica
4.080000000000001847e+00,2.200000000000000289e-01,9.757512984412418655e-01,2.423783619399468361e-02,1.086536476354487973e-05
4.120000000000001883e+00,2.200000000000000289e-01,9.762713815558078378e-01,2.371816405053231783e-02,1.045439365982867286e-05
4.160000000000001918e+00,2.200000000000000289e-01,9.767640660164820243e-01,2.322586347136228191e-02,1.007051215585317364e-05
4.200000000000001954e+00,2.200000000000000289e-01,9.772310514724719122e-01,2.275923696381747935e-02,9.711563710683698077e-06
4.240000000000001990e+00,2.200000000000000289e-01,9.776739171608576084e-01,2.231670724969187641e-02,9.375589450418172672e-06
4.280000000000002025e+00,2.200000000000000289e-01,9.780941312872076798e-01,2.189680790475691946e-02,9.060808035213241559e-06
4.320000000000002061e+00,2.200000000000000289e-01,9.784930596329055597e-01,2.149817476934444763e-02,8.765597750048196253e-06
4.360000000000002096e+00,2.200000000000000289e-01,9.788719734538248174e-01,2.111953806561763305e-02,8.488480557575880556e-06
2.000000000000000000e+00,2.600000000000000089e-01,7.063483768363912896e-01,2.927476084327239048e-01,9.040147308848159617e-04
2.040000000000000036e+00,2.600000000000000089e-01,7.231538858682071691e-01,2.760410515725571501e-01,8.050625592357277651e-04
2.080000000000000071e+00,2.600000000000000089e-01,7.392012005472117231e-01,2.600818191665948409e-01,7.169802861934672367e-04
2.120000000000000107e+00,2.600000000000000089e-01,7.544795678186555499e-01,2.448817779166128361e-01,6.386542647316088145e-04
2.160000000000000142e+00,2.600000000000000089e-01,7.689860362993455878e-01,2.304448979237814221e-01,5.690657768728029590e-04
2.200000000000000178e+00,2.600000000000000089e-01,7.827246655828495880e-01,2.167680480134069332e-01,5.072864037435860030e-04
2.240000000000000213e+00,2.600000000000000089e-01,7.957056765502171780e-01,2.038418503750927535e-01,4.524730746901346138e-04
2.280000000000000249e+00,2.600000000000000089e-01,8.079445782909622231e-01,1.916515588343431775e-01,4.038628746945015116e-04
2.320000000000000284e+00,2.600000000000000089e-01,8.194613020690820759e-01,1.801779302328392063e-01,3.607676980787421746e-04
2.360000000000000320e+00,2.600000000000000089e-01,8.302793670418555649e-01,1.693980641202356696e-01,3.225688379087425723e-04
2.400000000000000355e+00,2.600000000000000089e-01,8.404250966326077821e-01,1.592861917712044828e-01,2.887115961878542196e-04
2.440000000000000391e+00,2.600000000000000089e-01,8.499268989421796539e-01,1.498144010663347014e-01,2.586999914856300724e-04
2.480000000000000426e+00,2.600000000000000089e-01,8.588146196154071710e-01,1.409532887549971858e-01,2.320916295955751079e-04
2.520000000000000462e+00,2.600000000000000089e-01,8.671189713129185961e-01,1.326725358966122648e-01,2.084927904692780146e-04
2.560000000000000497e+00,2.600000000000000089e-01,8.748710404419579589e-01,1.249414057859532384e-01,1.875537720887286155e-04
2.600000000000000533e+00,2.600000000000000089e-01,8.821018690713643418e-01,1.177291664087324052e-01,1.689645199031444248e-04
2.640000000000000568e+00,2.600000000000000089e-01,8.888421079453124873e-01,1.110054414951779367e-01,1.524505595097403160e-04
2.680000000000000604e+00,2.600000000000000089e-01,8.951217351372517950e-01,1.047404956220278349e-01,1.377692407203705456e-04
2.720000000000000639e+00,2.600000000000000089e-01,9.009698340530177818e-01,9.890545965380979909e-02,1.247062931723136368e-04
2.760000000000000675e+00,2.600000000000000089e-01,9.064144240993304846e-01,9.347250321344684199e-02,1.130726872226096201e-04
2.800000000000000711e+00,2.600000000000000089e-01,9.114823372835922921e-01,8.841496092747942737e-02,1.027017889283133076e-04
2.840000000000000746e+00,2.600000000000000089e-01,9.161991342147375317e-01,8.370741899094526206e-02,9.344679431711377850e-05
2.880000000000000782e+00,2.600000000000000089e-01,9.205890533564510259e-01,7.932576821782999499e-02,8.517842571911957378e-05
2.920000000000000817e+00,2.600000000000000089e-01,9.246749878797899669e-01,7.524722924873504526e-02,7.778287147489026628e-05
2.960000000000000853e+00,2.600000000000000089e-01,9.284784850212741691e-01,7.145035502905160152e-02,7.115994967410702759e-05
3.000000000000000888e+00,2.600000000000000089e-01,9.320197634356450767e-01,6.791501508781122576e-02,6.522147654367319285e-05
3.040000000000000924e+00,2.600000000000000089e-01,9.353177446108766890e-01,6.462236556858107217e-02,5.988982054221098214e-05
3.080000000000000959e+00,2.600000000000000089e-01,9.383900949662957736e-01,6.155480840970454365e-02,5.509662399968101007e-05
3.120000000000000995e+00,2.600000000000000089e-01,9.412532757695987184e-01,5.869594255524385878e-02,5.078167515747419267e-05
3.160000000000001030e+00,2.600000000000000089e-01,9.439225984773363942e-01,5.603050960803614144e-02,4.689191462758760426e-05
3.200000000000001066e+00,2.600000000000000089e-01,9.464122835224751951e-01,5.354433591599511155e-02,4.338056152964611998e-05
3.240000000000001101e+00,2.600000000000000089e-01,9.487355209413765866e-01,5.122427271279515748e-02,4.020634582808359849e-05
3.280000000000001137e+00,2.600000000000000089e-01,9.509045315525445075e-01,4.905813561281645307e-02,3.733283463898067855e-05
3.320000000000001172e+00,2.600000000000000089e-01,9.529306276737479209e-01,4.703464448477349957e-02,3.472784147847565950e-05
3.360000000000001208e+00,2.600000000000000089e-01,9.548242725964409816e-01,4.514336449499598697e-02,3.236290856310992584e-05
3.400000000000001243e+00,2.600000000000000089e-01,9.565951382309987316e-01,4.337464891566643332e-02,3.021285333493870260e-05
3.440000000000001279e+00,2.600000000000000089e-01,9.582521604975189344e-01,4.171958413111662850e-02,2.825537136432685944e-05
3.480000000000001315e+00,2.600000000000000089e-01,9.598035921690261096e-01,4.016993714229517842e-02,2.647068867879186262e-05
3.520000000000001350e+00,2.600000000000000089e-01,9.612570529808786013e-01,3.871810576174349733e-02,2.484125737787165825e-05
3.560000000000001386e+00,2.600000000000000089e-01,9.626195769057132035e-01,3.735707160516199554e-02,2.335148912468980404e-05
3.600000000000001421e+00,2.600000000000000089e-01,9.638976565606630631e-01,3.608035591757809135e-02,2.198752175900721992e-05
3.640000000000001457e+00,2.600000000000000089e-01,9.650972847658568776e-01,3.488197821928382819e-02,2.073701485929696430e-05
3.680000000000001492e+00,2.600000000000000089e-01,9.662239933128986547e-01,3.375641771650304823e-02,1.958897059840553084e-05
3.720000000000001528e+00,2.600000000000000089e-01,9.672828890313858174e-01,3.269857739191980861e-02,1.853357669447322232e-05
3.760000000000001563e+00,2.600000000000000089e-01,9.682786872625001040e-01,3.170375066883822368e-02,1.756206866171428646e-05
3.800000000000001599e+00,2.600000000000000089e-01,9.692157428628771498e-01,3.076759052820299267e-02,1.666660891991635039e-05
3.840000000000001634e+00,2.600000000000000089e-01,9.700980788707486147e-01,2.988608094861917169e-02,1.584018063231649515e-05
3.880000000000001670e+00,2.600000000000000089e-01,9.709294129708702092e-01,2.905551053471608011e-02,1.507649441367423774e-05
3.920000000000001705e+00,2.600000000000000089e-01,9.717131818959631184e-01,2.827244819774848289e-02,1.436990628833225565e-05
3.960000000000001741e+00,2.600000000000000089e-01,9.724525639010759281e-01,2.753372075343805264e-02,1.371534548585767542e-05
4.000000000000001776e+00,2.600000000000000089e-01,9.731504994440735024e-01,2.683639230508342785e-02,1.310825084313052017e-05
4.040000000000001812e+00,2.600000000000000089e-01,9.738097102008693717e-01,2.617774528439093321e-02,1.254451473973778107e-05
4.080000000000001847e+00,2.600000000000000089e-01,9.744327165384842893e-01,2.555526302788454704e-02,1.202043363114729125e-05
4.120000000000001883e+00,2.600000000000000089e-01,9.750218535628287775e-01,2.496661377280745900e-02,1.153266436393891075e-05
4.160000000000001918e+00,2.600000000000000089e-01,9.755792858515701660e-01,2.440963596286820081e-02,1.107818556163040227e-05
4.200000000000001954e+00,2.600000000000000089e-01,9.761070209757299887e-01,2.388232476080964437e-02,1.065426346035232654e-05
4.240000000000001990e+00,2.600000000000000089e-01,9.766069219069185570e-01,2.338281967142881446e-02,1.025842165254445254e-05
4.280000000000002025e+00,2.600000000000000089e-01,9.770807184004991486e-01,2.290939318523523352e-02,9.888414265506917483e-06
4.320000000000002061e+00,2.600000000000000089e-01,9.775300174385234131e-01,2.246044035931534649e-02,9.542202161376837750e-06
4.360000000000002096e+00,2.600000000000000089e-01,9.779563128100923208e-01,2.203446925811052698e-02,9.217931797087236258e-06
2.000000000000000000e+00,3.000000000000000444e-01,6.652281016296164307e-01,3.335655410647226371e-01,1.206357305660970408e-03
2.040000000000000036e+00,3.000000000000000444e-01,6.837234195232888556e-01,3.152024974530827084e-01,1.074083023628307626e-03
2.080000000000000071e+00,3.000000000000000444e-01,7.015116921392299254e-01,2.975322229528026274e-01,9.560849079673917590e-04
2.120000000000000107e+00,3.000000000000000444e-01,7.185621493017543271e-01,2.805868906104015958e-01,8.509600878442456556e-04
2.160000000000000142e+00,3.000000000000000444e-01,7.348532909306314531e-01,2.643892937939557042e-01,7.574152754128128879e-04
2.200000000000000178e+00,3.000000000000000444e-01,7.503723629445268051e-01,2.489533743153123091e-01,6.742627401608477762e-04
2.240000000000000213e+00,3.000000000000000444e-01,7.651146804885722297e-01,2.342849036701150633e-01,6.004158413126605733e-04
2.280000000000000249e+00,3.000000000000000444e-01,7.790828416795518852e-01,2.203822741704519195e-01,5.348841499960864171e-04
2.320000000000000284e+00,3.000000000000000444e-01,7.922858731227523377e-01,2.072373586540914026e-01,4.767682231563273197e-04
2.360000000000000320e+00,3.000000000000000444e-01,8.047383445994643614e-01,1.948364012892836727e-01,4.252541112519138953e-04
2.400000000000000355e+00,3.000000000000000444e-01,8.164594851904399819e-01,1.831609071171733383e-01,3.796076923866756759e-04
2.440000000000000391e+00,3.000000000000000444e-01,8.274723272864433765e-01,1.721885037854789524e-01,3.391689280776690667e-04
2.480000000000000426e+00,3.000000000000000444e-01,8.378028989559004325e-01,1.618937549120991193e-01,3.033461320003387387e-04
2.520000000000000462e+00,3.000000000000000444e-01,8.474794793953456251e-01,1.522489102701177766e-01,2.716103345365980049e-04
2.560000000000000497e+00,3.000000000000000444e-01,8.565319269684353864e-01,1.432245832171324118e-01,2.434898144323232845e-04
2.600000000000000533e+00,3.000000000000000444e-01,8.649910848216345594e-01,1.347903503225730826e-01,2.185648557923729782e-04
2.640000000000000568e+00,3.000000000000000444e-01,8.728882653330588548e-01,1.269152718917639644e-01,1.964627751772435251e-04
2.680000000000000604e+00,3.000000000000000444e-01,8.802548117147612761e-01,1.195683350346373741e-01,1.768532506014176646e-04
2.720000000000000639e+00,3.000000000000000444e-01,8.871217329035570032e-01,1.127188231240623534e-01,1.594439723805630841e-04
2.760000000000000675e+00,3.000000000000000444e-01,8.935194063620156557e-01,1.063366170125798899e-01,1.439766254043720669e-04
2.800000000000000711e+00,3.000000000000000444e-01,8.994773424715061250e-01,1.003924343247946382e-01,1.302232036991563685e-04
2.840000000000000746e+00,3.000000000000000444e-01,9.050240037288942441e-01,9.485801361999073034e-02,1.179826511150587029e-04
2.880000000000000782e+00,3.000000000000000444e-01,9.101866718561335556e-01,8.970625032731997794e-02,1.070778165466155249e-04
2.920000000000000817e+00,3.000000000000000444e-01,9.149913561047398058e-01,8.491129118713623691e-02,9.735270812383208579e-05
2.960000000000000853e+00,3.000000000000000444e-01,9.194627364040447448e-01,8.044859356784729576e-02,8.867002810793788250e-05
3.000000000000000888e+00,3.000000000000000444e-01,9.236241354955774252e-01,7.629495553583143241e-02,8.090896859111338041e-05
3.040000000000000924e+00,3.000000000000000444e-01,9.274975147615501792e-01,7.242852199111489420e-02,7.396324733485289886e-05
3.080000000000000959e+00,3.000000000000000444e-01,9.311034890511042938e-01,6.882877158589328914e-02,6.773936300248613936e-05
3.120000000000000995e+00,3.000000000000000444e-01,9.344613564024868424e-01,6.547648854803027330e-02,6.215504948288520033e-05
3.160000000000001030e+00,3.000000000000000444e-01,9.375891391305859468e-01,6.235372295959179523e-02,5.713790982227914648e-05
3.200000000000001066e+00,3.000000000000000444e-01,9.405036332826406387e-01,5.944374250599870207e-02,5.262421136051171017e-05
3.240000000000001101e+00,3.000000000000000444e-01,9.432204639517729472e-01,5.673097822331681084e-02,4.855782491034446911e-05
3.280000000000001137e+00,3.000000000000000444e-01,9.457541443740182796e-01,5.420096633383475471e-02,4.488929214710508822e-05
3.320000000000001172e+00,3.000000000000000444e-01,9.481181371188589502e-01,5.184028787440866926e-02,4.157500673239770093e-05
3.360000000000001208e+00,3.000000000000000444e-01,9.503249160172426713e-01,4.963650748672134017e-02,3.857649603607728953e-05
3.400000000000001243e+00,3.000000000000000444e-01,9.523860277576492450e-01,4.757811245073669676e-02,3.585979161402612375e-05
3.440000000000001279e+00,3.000000000000000444e-01,9.543121523237727555e-01,4.565445279840305015e-02,3.339487782431576566e-05
3.480000000000001315e+00,3.000000000000000444e-01,9.561131616511290288e-01,4.385568313976297844e-02,3.115520910785504375e-05
3.520000000000001350e+00,3.000000000000000444e-01,9.577981760488757379e-01,4.217270666360965065e-02,2.911728751449642241e-05
3.560000000000001386e+00,3.000000000000000444e-01,9.593756180716829229e-01,4.059712163529779344e-02,2.726029301924802893e-05
3.600000000000001421e+00,3.000000000000000444e-01,9.608532636388276149e-01,3.912117060112597217e-02,2.556576004651503689e-05
3.640000000000001457e+00,3.000000000000000444e-01,9.622382902875864508e-01,3.773769241800734725e-02,2.401729440627731164e-05
3.680000000000001492e+00,3.000000000000000444e-01,9.635373225189782787e-01,3.644007715547234461e-02,2.260032554948224263e-05
3.720000000000001528e+00,3.000000000000000444e-01,9.647564742490114531e-01,3.522222386131235172e-02,2.130188967630786636e-05
3.760000000000001563e+00,3.000000000000000444e-01,9.659013884205467360e-01,3.407850113966688632e-02,2.011043978644101436e-05
3.800000000000001599e+00,3.000000000000000444e-01,9.669772738620128205e-01,3.300371045873580489e-02,1.901567925140464470e-05
3.840000000000001634e+00,3.000000000000000444e-01,9.679889395015331965e-01,3.199305208254540900e-02,1.800841592144921955e-05
3.880000000000001670e+00,3.000000000000000444e-01,9.689408260602322409e-01,3.104209350560821132e-02,1.708043415957742226e-05
3.920000000000001705e+00,3.000000000000000444e-01,9.698370353580271219e-01,3.014674025944448499e-02,1.622438252851006395e-05
3.960000000000001741e+00,3.000000000000000444e-01,9.706813573702720577e-01,2.930320895457990543e-02,1.543367514806713518e-05
4.000000000000001776e+00,3.000000000000000444e-01,9.714772951752077557e-01,2.850800241979717722e-02,1.470240499530817987e-05
4.040000000000001812e+00,3.000000000000000444e-01,9.722280879310793988e-01,2.775788680127837249e-02,1.402526764221748284e-05
4.080000000000001847e+00,3.000000000000000444e-01,9.729367320187206625e-01,2.704987048715966000e-02,1.339749411964688880e-05
4.120000000000001883e+00,3.000000000000000444e-01,9.736060004808514412e-01,2.638118472738347833e-02,1.281479176515650648e-05
4.160000000000001918e+00,3.000000000000000444e-01,9.742384608837981741e-01,2.574926582414249071e-02,1.227329205944623048e-05
4.200000000000001954e+00,3.000000000000000444e-01,9.748364917211049807e-01,2.515173877431092428e-02,1.176950458401781844e-05
4.240000000000001990e+00,3.000000000000000444e-01,9.754022974718726813e-01,2.458640225178316402e-02,1.130027634399037156e-05
4.280000000000002025e+00,3.000000000000000444e-01,9.759379224198366787e-01,2.405121482436662836e-02,1.086275579676073104e-05
4.320000000000002061e+00,3.000000000000000444e-01,9.764452633323402742e-01,2.354428230664824123e-02,1.045436101134000870e-05
4.360000000000002096e+00,3.000000000000000444e-01,9.769260810916038373e-01,2.306384615693978998e-02,1.007275145635517746e-05
