sepal length (cm),petal width (cm),setosa,versicolor,virginica
7.419999999999979501e+00,2.200000000000000289e-01,9.541593813245485833e-01,4.582790573082434066e-02,1.271294462716751270e-05
7.479999999999979110e+00,2.200000000000000289e-01,9.543339183316306151e-01,4.565349839490722567e-02,1.258327346215866362e-05
7.539999999999978719e+00,2.200000000000000289e-01,9.545066056402882193e-01,4.548093861798921389e-02,1.245574172257699415e-05
7.599999999999978328e+00,2.200000000000000289e-01,9.546774627970122662e-01,4.531020689492223225e-02,1.233030806562169535e-05
7.659999999999977938e+00,2.200000000000000289e-01,9.548465091230943225e-01,4.514128394484984846e-02,1.220693205585188294e-05
7.719999999999977547e+00,2.200000000000000289e-01,9.550137637170980076e-01,4.497415070875851462e-02,1.208557414341597859e-05
7.779999999999977156e+00,2.200000000000000289e-01,9.551792454573109215e-01,4.480878834704617175e-02,1.196619564283823731e-05
7.839999999999976765e+00,2.200000000000000289e-01,9.553429730041768098e-01,4.464517823711085936e-02,1.184875871234806712e-05
4.299999999999999822e+00,2.600000000000000089e-01,9.326639998840924317e-01,6.730359384167484971e-02,3.240627423275895230e-05
4.359999999999999432e+00,2.600000000000000089e-01,9.330339972802110804e-01,6.693407071856999346e-02,3.193200121888590517e-05
4.419999999999999041e+00,2.600000000000000089e-01,9.334000706309727446e-01,6.656846228293435141e-02,3.146708609285980596e-05
4.479999999999998650e+00,2.600000000000000089e-01,9.337622615415618332e-01,6.620672713965998490e-02,3.101131877812783507e-05
4.539999999999998259e+00,2.600000000000000089e-01,9.341206112060063127e-01,6.584882429964397654e-02,3.056449434952830029e-05
4.599999999999997868e+00,2.600000000000000089e-01,9.344751604093699537e-01,6.549471317773040979e-02,3.012641289966981373e-05
4.659999999999997478e+00,2.600000000000000089e-01,9.348259495299945376e-01,6.514435359059654596e-02,2.969687940888623878e-05
4.719999999999997087e+00,2.600000000000000089e-01,9.351730185417977959e-01,6.479770575458346227e-02,2.927570361866820240e-05
4.779999999999996696e+00,2.600000000000000089e-01,9.355164070166158696e-01,6.445473028347563360e-02,2.886269990847955099e-05
4.839999999999996305e+00,2.600000000000000089e-01,9.358561541265933981e-01,6.411538818623065128e-02,2.845768717586725675e-05
4.899999999999995914e+00,2.600000000000000089e-01,9.361922986466174601e-01,6.377964086466275662e-02,2.806048871977591728e-05
4.959999999999995524e+00,2.600000000000000089e-01,9.365248789567919285e-01,6.344745011108107735e-02,2.767093212698004117e-05
5.019999999999995133e+00,2.600000000000000089e-01,9.368539330449512370e-01,6.311877810588716053e-02,2.728884916155140857e-05
5.079999999999994742e+00,2.600000000000000089e-01,9.371794985092120056e-01,6.279358741513074715e-02,2.691407565727747068e-05
5.139999999999994351e+00,2.600000000000000089e-01,9.375016125605570849e-01,6.247184098802996410e-02,2.654645141295347810e-05
5.199999999999993960e+00,2.600000000000000089e-01,9.378203120254547942e-01,6.215350215445494125e-02,2.618582009046878774e-05
5.259999999999993570e+00,2.600000000000000089e-01,9.381356333485060262e-01,6.183853462237829529e-02,2.583202911561314515e-05
5.319999999999993179e+00,2.600000000000000089e-01,9.384476125951237702e-01,6.152690247529472856e-02,2.548492958152808458e-05
5.379999999999992788e+00,2.600000000000000089e-01,9.387562854542342849e-01,6.121857016961090164e-02,2.514437615473364475e-05
5.439999999999992397e+00,2.600000000000000089e-01,9.390616872410085803e-01,6.091350253200775167e-02,2.481022698365839893e-05
5.499999999999992006e+00,2.600000000000000089e-01,9.393638528996119952e-01,6.061166475677842030e-02,2.448234360960778797e-05
5.559999999999991616e+00,2.600000000000000089e-01,9.396628170059788676e-01,6.031302240314111857e-02,2.416059088010191958e-05
5.619999999999991225e+00,2.600000000000000089e-01,9.399586137706044120e-01,6.001754139253105691e-02,2.384483686452067863e-05
5.679999999999990834e+00,2.600000000000000089e-01,9.402512770413563592e-01,5.972518800587159338e-02,2.353495277199297997e-05
5.739999999999990443e+00,2.600000000000000089e-01,9.405408403063011402e-01,5.943592888082734060e-02,2.323081287146845262e-05
5.799999999999990052e+00,2.600000000000000089e-01,9.408273366965461681e-01,5.914973100903984926e-02,2.293229441391433964e-05
5.859999999999989662e+00,2.600000000000000089e-01,9.411107989890952208e-01,5.886656173334831738e-02,2.263927755657795570e-05
5.919999999999989271e+00,2.600000000000000089e-01,9.413912596097145924e-01,5.858638874499622756e-02,2.235164528925977047e-05
5.979999999999988880e+00,2.600000000000000089e-01,9.416687506358120130e-01,5.830918008082552201e-02,2.206928336254250107e-05
6.039999999999988489e+00,2.600000000000000089e-01,9.419433037993220070e-01,5.803490412046014013e-02,2.179208021792322677e-05
6.099999999999988098e+00,2.600000000000000089e-01,9.422149504896007999e-01,5.776352958347950178e-02,2.151992691979584370e-05
6.159999999999987708e+00,2.600000000000000089e-01,9.424837217563267755e-01,5.749502552658394827e-02,2.125271708923552120e-05
6.219999999999987317e+00,2.600000000000000089e-01,9.427496483124069293e-01,5.722936134075342490e-02,2.099034683953462580e-05
6.279999999999986926e+00,2.600000000000000089e-01,9.430127605368868737e-01,5.696650674839971729e-02,2.073271471344331591e-05
6.339999999999986535e+00,2.600000000000000089e-01,9.432730884778628422e-01,5.670643180051501697e-02,2.047972162206870164e-05
6.399999999999986144e+00,2.600000000000000089e-01,9.435306618553984670e-01,5.644910687381624048e-02,2.023127078538682975e-05
6.459999999999985754e+00,2.600000000000000089e-01,9.437855100644378936e-01,5.619450266788771076e-02,1.998726767432475613e-05
6.519999999999985363e+00,2.600000000000000089e-01,9.440376621777233357e-01,5.594259020232231899e-02,1.974761995436927651e-05
6.579999999999984972e+00,2.600000000000000089e-01,9.442871469487067460e-01,5.569334081386250607e-02,1.951223743066139019e-05
6.639999999999984581e+00,2.600000000000000089e-01,9.445339928144632635e-01,5.544672615354230560e-02,1.928103199453597147e-05
6.699999999999984190e+00,2.600000000000000089e-01,9.447782278985973337e-01,5.520271818383113566e-02,1.905391757146742763e-05
6.759999999999983800e+00,2.600000000000000089e-01,9.450198800141497157e-01,5.496128917577995654e-02,1.883081007038363359e-05
6.819999999999983409e+00,2.600000000000000089e-01,9.452589766664938331e-01,5.472241170617190426e-02,1.861162733431062993e-05
6.879999999999983018e+00,2.600000000000000089e-01,9.454955450562312347e-01,5.448605865467637949e-02,1.839628909231187179e-05
6.939999999999982627e+00,2.600000000000000089e-01,9.457296120820777308e-01,5.425220320100950649e-02,1.818471691268787977e-05
6.999999999999982236e+00,2.600000000000000089e-01,9.459612043437428675e-01,5.402081882209982394e-02,1.797683415740092071e-05
7.059999999999981846e+00,2.600000000000000089e-01,9.461903481448005193e-01,5.379187928926165013e-02,1.777256593769267675e-05
7.119999999999981455e+00,2.600000000000000089e-01,9.464170694955535978e-01,5.356535866537540796e-02,1.757183907086167868e-05
7.179999999999981064e+00,2.600000000000000089e-01,9.466413941158847711e-01,5.334123130207701902e-02,1.737458203816993251e-05
7.239999999999980673e+00,2.600000000000000089e-01,9.468633474381003001e-01,5.311947183695595043e-02,1.718072494384777161e-05
7.299999999999980282e+00,2.600000000000000089e-01,9.470829546097624396e-01,5.290005519076250440e-02,1.699019947516695303e-05
7.359999999999979892e+00,2.600000000000000089e-01,9.473002404965104040e-01,5.268295656462611276e-02,1.680293886355393386e-05
7.419999999999979501e+00,2.600000000000000089e-01,9.475152296848685651e-01,5.246815143728467828e-02,1.661887784671463040e-05
7.479999999999979110e+00,2.600000000000000089e-01,9.477279464850437707e-01,5.225561556232447002e-02,1.643795263174356174e-05
7.539999999999978719e+00,2.600000000000000089e-01,9.479384149337082288e-01,5.204532496543260583e-02,1.626010085919048269e-05
7.599999999999978328e+00,2.600000000000000089e-01,9.481466587967694037e-01,5.183725594166241346e-02,1.608526156805943408e-05
7.659999999999977938e+00,2.600000000000000089e-01,9.483527015721271436e-01,5.163138505271105960e-02,1.591337516171428761e-05
7.719999999999977547e+00,2.600000000000000089e-01,9.485565664924139329e-01,5.142768912421132738e-02,1.574438337466671956e-05
7.779999999999977156e+00,2.600000000000000089e-01,9.487582765277228214e-01,5.122614524303707728e-02,1.557822924022290642e-05
7.839999999999976765e+00,2.600000000000000089e-01,9.489578543883181450e-01,5.102673075462287045e-02,1.541485705896558821e-05
4.299999999999999822e+00,3.000000000000000444e-01,9.214583203573090131e-01,7.849703614568044607e-02,4.464349701050632446e-05
4.359999999999999432e+00,3.000000000000000444e-01,9.219088867993594505e-01,7.804715744345247508e-02,4.395575718806205565e-05
4.419999999999999041e+00,3.000000000000000444e-01,9.223547181767738357e-01,7.760199987606918037e-02,4.328194715684008826e-05
4.479999999999998650e+00,3.000000000000000444e-01,9.227958633164986546e-01,7.716151493510703396e-02,4.262174839429201092e-05
4.539999999999998259e+00,3.000000000000000444e-01,9.232323706078991998e-01,7.672565454182966871e-02,4.197485027103032288e-05
4.599999999999997868e+00,3.000000000000000444e-01,9.236642880037063685e-01,7.629437104644808121e-02,4.134094984553848628e-05
4.659999999999997478e+00,3.000000000000000444e-01,9.240916630210649352e-01,7.586761722727072832e-02,4.071975166433503050e-05
4.719999999999997087e+00,3.000000000000000444e-01,9.245145427426834095e-01,7.544534628974933210e-02,4.011096756744856657e-05
4.779999999999996696e+00,3.000000000000000444e-01,9.249329738180762650e-01,7.502751186542463979e-02,3.951431649906509644e-05
4.839999999999996305e+00,3.000000000000000444e-01,9.253470024649035341e-01,7.461406801077340167e-02,3.892952432320858860e-05
4.899999999999995914e+00,3.000000000000000444e-01,9.257566744703922268e-01,7.420496920596335311e-02,3.835632364432343494e-05
4.959999999999995524e+00,3.000000000000000444e-01,9.261620351928508965e-01,7.380017035351646437e-02,3.779445363262821716e-05
5.019999999999995133e+00,3.000000000000000444e-01,9.265631295632590358e-01,7.339962677688689763e-02,3.724365985411406650e-05
5.079999999999994742e+00,3.000000000000000444e-01,9.269600020869404045e-01,7.300329421895451754e-02,3.670369410506504779e-05
5.139999999999994351e+00,3.000000000000000444e-01,9.273526968453099650e-01,7.261112884043906257e-02,3.617431425097944204e-05
5.199999999999993960e+00,3.000000000000000444e-01,9.277412574976924287e-01,7.222308721823784972e-02,3.565528406977566737e-05
5.259999999999993570e+00,3.000000000000000444e-01,9.281257272832127425e-01,7.183912634368816441e-02,3.514637309916806174e-05
5.319999999999993179e+00,3.000000000000000444e-01,9.285061490227513037e-01,7.145920362076066401e-02,3.464735648810219644e-05
5.379999999999992788e+00,3.000000000000000444e-01,9.288825651209631218e-01,7.108327686418476621e-02,3.415801485213992459e-05
5.439999999999992397e+00,3.000000000000000444e-01,9.292550175683584879e-01,7.071130429750878410e-02,3.367813413269091466e-05
5.499999999999992006e+00,3.000000000000000444e-01,9.296235479434412641e-01,7.034324455109863816e-02,3.320750545998569109e-05
5.559999999999991616e+00,3.000000000000000444e-01,9.299881974149023511e-01,6.997905666007783743e-02,3.274592501969168242e-05
5.619999999999991225e+00,3.000000000000000444e-01,9.303490067438666689e-01,6.961870006221006213e-02,3.229319392307339066e-05
5.679999999999990834e+00,3.000000000000000444e-01,9.307060162861900965e-01,6.926213459572926057e-02,3.184911808060344074e-05
5.739999999999990443e+00,3.000000000000000444e-01,9.310592659948035976e-01,6.890932049711750995e-02,3.141350807893019114e-05
5.799999999999990052e+00,3.000000000000000444e-01,9.314087954221036414e-01,6.856021839883504054e-02,3.098617906111361767e-05
5.859999999999989662e+00,3.000000000000000444e-01,9.317546437223859224e-01,6.821478932700411613e-02,3.056695061004034242e-05
5.919999999999989271e+00,3.000000000000000444e-01,9.320968496543169390e-01,6.787299469904811700e-02,3.015564663493305013e-05
5.979999999999988880e+00,3.000000000000000444e-01,9.324354515834488710e-01,6.753479632129032184e-02,2.975209526087162516e-05
6.039999999999988489e+00,3.000000000000000444e-01,9.327704874847658756e-01,6.720015638651299916e-02,2.935612872124407713e-05
6.099999999999988098e+00,3.000000000000000444e-01,9.331019949452680207e-01,6.686903747147893151e-02,2.896758325304924690e-05
6.159999999999987708e+00,3.000000000000000444e-01,9.334300111665856381e-01,6.654140253441938324e-02,2.858629899497451115e-05
6.219999999999987317e+00,3.000000000000000444e-01,9.337545729676239858e-01,6.621721491248787339e-02,2.821211988817289614e-05
6.279999999999986926e+00,3.000000000000000444e-01,9.340757167872364430e-01,6.589643831918381989e-02,2.784489357966867036e-05
6.339999999999986535e+00,3.000000000000000444e-01,9.343934786869243503e-01,6.557903684174747061e-02,2.748447132831861165e-05
6.399999999999986144e+00,3.000000000000000444e-01,9.347078943535594986e-01,6.526497493852728704e-02,2.713070791326172845e-05
6.459999999999985754e+00,3.000000000000000444e-01,9.350189991021321534e-01,6.495421743632312506e-02,2.678346154478980796e-05
6.519999999999985363e+00,3.000000000000000444e-01,9.353268278785169532e-01,6.464672952770537939e-02,2.644259377757278366e-05
6.579999999999984972e+00,3.000000000000000444e-01,9.356314152622610125e-01,6.434247676831270080e-02,2.610796942617686853e-05
6.639999999999984581e+00,3.000000000000000444e-01,9.359327954693866802e-01,6.404142507413040919e-02,2.577945648281295993e-05
6.699999999999984190e+00,3.000000000000000444e-01,9.362310023552127269e-01,6.374354071875003303e-02,2.545692603725413663e-05
6.759999999999983800e+00,3.000000000000000444e-01,9.365260694171888556e-01,6.344879033061238960e-02,2.514025219886596425e-05
6.819999999999983409e+00,3.000000000000000444e-01,9.368180297977433124e-01,6.315714089023614919e-02,2.482931202069087607e-05
6.879999999999983018e+00,3.000000000000000444e-01,9.371069162871428215e-01,6.286855972743153609e-02,2.452398542553116517e-05
6.939999999999982627e+00,3.000000000000000444e-01,9.373927613263625114e-01,6.258301451850348252e-02,2.422415513397844827e-05
6.999999999999982236e+00,3.000000000000000444e-01,9.376755970099629467e-01,6.230047328344268803e-02,2.392970659433480140e-05
7.059999999999981846e+00,3.000000000000000444e-01,9.379554550889773745e-01,6.202090438310817883e-02,2.364052791437630741e-05
7.119999999999981455e+00,3.000000000000000444e-01,9.382323669738037442e-01,6.174427651640123499e-02,2.335650979490813247e-05
7.179999999999981064e+00,3.000000000000000444e-01,9.385063637371025003e-01,6.147055871743251770e-02,2.307754546506379575e-05
7.239999999999980673e+00,3.000000000000000444e-01,9.387774761166965964e-01,6.119972035268408939e-02,2.280353061930063283e-05
7.299999999999980282e+00,3.000000000000000444e-01,9.390457345184775040e-01,6.093173111816650722e-02,2.253436335604668532e-05
7.359999999999979892e+00,3.000000000000000444e-01,9.393111690193092223e-01,6.066656103657291910e-02,2.226994411795327021e-05
7.419999999999979501e+00,3.000000000000000444e-01,9.395738093699351756e-01,6.040418045443116113e-02,2.201017563371158539e-05
7.479999999999979110e+00,3.000000000000000444e-01,9.398336849978846663e-01,6.014456003925392619e-02,2.175496286138940723e-05
7.539999999999978719e+00,3.000000000000000444e-01,9.400908250103771069e-01,5.988767077668979283e-02,2.150421293324793765e-05
7.599999999999978328e+00,3.000000000000000444e-01,9.403452581972229218e-01,5.963348396767503140e-02,2.125783510199930846e-05
7.659999999999977938e+00,3.000000000000000444e-01,9.405970130337248936e-01,5.938197122558670771e-02,2.101574068846449213e-05
7.719999999999977547e+00,3.000000000000000444e-01,9.408461176835702933e-01,5.913310447339917980e-02,2.077784303059566741e-05
7.779999999999977156e+00,3.000000000000000444e-01,9.410926000017223458e-01,5.888685594084372421e-02,2.054405743382453026e-05
7.839999999999976765e+00,3.000000000000000444e-01,9.413364875373034790e-01,5.864319816157370635e-02,2.031430112270246231e-05
