sepal width (cm),petal length (cm),setosa,versicolor,virginica
4.080000000000001847e+00,1.295000000000000151e+00,9.844408775194565253e-01,1.551902141097212008e-02,4.010106957133439200e-05
4.120000000000001883e+00,1.295000000000000151e+00,9.846221973018060014e-01,1.533823424087850558e-02,3.956845731555082990e-05
4.160000000000001918e+00,1.295000000000000151e+00,9.847944140523361423e-01,1.516652236396798248e-02,3.906358369603000189e-05
4.200000000000001954e+00,1.295000000000000151e+00,9.849580708341875157e-01,1.500334443865972145e-02,3.858472715288564949e-05
4.240000000000001990e+00,1.295000000000000151e+00,9.851136723911125825e-01,1.484819731587560220e-02,3.813029301165057634e-05
4.280000000000002025e+00,1.295000000000000151e+00,9.852616882526818998e-01,1.470061294464528566e-02,3.769880267279516421e-05
4.320000000000002061e+00,1.295000000000000151e+00,9.854025555600748332e-01,1.456015555609174381e-02,3.728888383350793329e-05
4.360000000000002096e+00,1.295000000000000151e+00,9.855366816396206042e-01,1.442641909874547122e-02,3.689926163394310102e-05
2.000000000000000000e+00,1.393333333333333535e+00,8.624858508142546620e-01,1.369845129585293420e-01,5.296362272159798592e-04
2.040000000000000036e+00,1.393333333333333535e+00,8.721563701855414852e-01,1.273618325712954635e-01,4.817972431631704347e-04
2.080000000000000071e+00,1.393333333333333535e+00,8.810900499370646344e-01,1.184709271146306003e-01,4.390229483046914584e-04
2.120000000000000107e+00,1.393333333333333535e+00,8.893295930746065725e-01,1.102696481136558049e-01,4.007588117376472336e-04
2.160000000000000142e+00,1.393333333333333535e+00,8.969183726289671199e-01,1.027151179518872720e-01,3.665094191455534403e-04
2.200000000000000178e+00,1.393333333333333535e+00,9.038996693967060736e-01,9.576449786687453447e-02,3.358327364194490681e-04
2.240000000000000213e+00,1.393333333333333535e+00,9.103160468592091936e-01,8.937561830353778214e-02,3.083348372531026830e-04
2.280000000000000249e+00,1.393333333333333535e+00,9.162088549446268937e-01,8.350747999291106838e-02,2.836650624619697350e-04
2.320000000000000284e+00,1.393333333333333535e+00,9.216178510454430262e-01,7.812063736992239105e-02,2.615115846345680492e-04
2.360000000000000320e+00,1.393333333333333535e+00,9.265809248312195656e-01,7.317747781382306915e-02,2.415973549572870310e-04
2.400000000000000355e+00,1.393333333333333535e+00,9.311339126394889698e-01,6.864241094993493719e-02,2.236764105760895023e-04
2.440000000000000391e+00,1.393333333333333535e+00,9.353104873244211248e-01,6.448198215420669621e-02,2.075305213722518360e-04
2.480000000000000426e+00,1.393333333333333535e+00,9.391421101498106383e-01,6.066492369514690092e-02,1.929661550425265963e-04
2.520000000000000462e+00,1.393333333333333535e+00,9.426580324200222183e-01,5.716215584074455652e-02,1.798117392332273829e-04
2.560000000000000497e+00,1.393333333333333535e+00,9.458853358780507925e-01,5.394674892254880394e-02,1.679151994004842504e-04
2.600000000000000533e+00,1.393333333333333535e+00,9.488490023305025112e-01,5.099385591832188841e-02,1.571417511756822765e-04
2.640000000000000568e+00,1.393333333333333535e+00,9.515720043871788159e-01,4.828062368646422048e-02,1.473719263570705425e-04
2.680000000000000604e+00,1.393333333333333535e+00,9.540754105606056301e-01,4.578608962716431557e-02,1.384998122302662975e-04
2.720000000000000639e+00,1.393333333333333535e+00,9.563784992157959852e-01,4.349106929948610978e-02,1.304314847177892882e-04
2.760000000000000675e+00,1.393333333333333535e+00,9.584988769696335398e-01,4.137803941353490611e-02,1.230836168314987345e-04
2.800000000000000711e+00,1.393333333333333535e+00,9.604525981037871363e-01,3.943101965120657942e-02,1.163822450063802671e-04
2.840000000000000746e+00,1.393333333333333535e+00,9.622542823764587139e-01,3.763545594645698739e-02,1.102616770842809290e-04
2.880000000000000782e+00,1.393333333333333535e+00,9.639172293045553674e-01,3.597810716849421386e-02,1.046635269505963685e-04
2.920000000000000817e+00,1.393333333333333535e+00,9.654535275511743064e-01,3.444693658675568315e-02,9.953586207002814356e-05
2.960000000000000853e+00,1.393333333333333535e+00,9.668741585076352507e-01,3.303100904097402285e-02,9.483245139059072047e-05
3.000000000000000888e+00,1.393333333333333535e+00,9.681890935192816183e-01,3.172039437845258769e-02,9.051210226576083162e-05
3.040000000000000924e+00,1.393333333333333535e+00,9.694073844841756271e-01,3.050607743965753904e-02,8.653807616688068138e-05
3.080000000000000959e+00,1.393333333333333535e+00,9.705372477668390285e-01,2.937987465915000915e-02,8.287757401075117542e-05
3.120000000000000995e+00,1.393333333333333535e+00,9.715861415272908364e-01,2.833435718980486032e-02,7.950128290432412269e-05
3.160000000000001030e+00,1.393333333333333535e+00,9.725608366792704018e-01,2.736278034372300119e-02,7.638297700658132480e-05
3.200000000000001066e+00,1.393333333333333535e+00,9.734674817697376303e-01,2.645901906423534650e-02,7.349916602695036197e-05
3.240000000000001101e+00,1.393333333333333535e+00,9.743116621220727636e-01,2.561750909230557996e-02,7.082878562178514920e-05
3.280000000000001137e+00,1.393333333333333535e+00,9.750984536142391912e-01,2.483319346114200646e-02,6.835292461891806352e-05
3.320000000000001172e+00,1.393333333333333535e+00,9.758324714756757556e-01,2.410147393972489338e-02,6.605458459937028383e-05
3.360000000000001208e+00,1.393333333333333535e+00,9.765179144870554939e-01,2.341816704504459321e-02,6.391846789986923389e-05
3.400000000000001243e+00,1.393333333333333535e+00,9.771586049586638012e-01,2.277946425076110906e-02,6.193079057507725729e-05
3.440000000000001279e+00,1.393333333333333535e+00,9.777580248486356096e-01,2.218189603408471725e-02,6.007911727960627246e-05
3.480000000000001315e+00,1.393333333333333535e+00,9.783193483637283583e-01,2.162229942086961801e-02,5.835221540212059195e-05
3.520000000000001350e+00,1.393333333333333535e+00,9.788454713642693594e-01,2.109778870961860273e-02,5.673992611206420697e-05
3.560000000000001386e+00,1.393333333333333535e+00,9.793390378726183343e-01,2.060572907711312809e-02,5.523305026838798112e-05
3.600000000000001421e+00,1.393333333333333535e+00,9.798024639617874954e-01,2.014371279081917862e-02,5.382324739344720906e-05
3.640000000000001457e+00,1.393333333333333535e+00,9.802379592784374873e-01,1.970953777542471322e-02,5.250294613790508269e-05
3.680000000000001492e+00,1.393333333333333535e+00,9.806475464327563119e-01,1.930118830238606448e-02,5.126526485764238062e-05
3.720000000000001528e+00,1.393333333333333535e+00,9.810330784670170390e-01,1.891681759188821796e-02,5.010394109456037161e-05
3.760000000000001563e+00,1.393333333333333535e+00,9.813962545951300243e-01,1.855473213596730425e-02,4.901326890270754833e-05
3.800000000000001599e+00,1.393333333333333535e+00,9.817386343873182319e-01,1.821337756958993359e-02,4.798804309194529049e-05
3.840000000000001634e+00,1.393333333333333535e+00,9.820616505572330457e-01,1.789132593319110384e-02,4.702350957571684162e-05
3.880000000000001670e+00,1.393333333333333535e+00,9.823666204933511059e-01,1.758726418553957505e-02,4.611532110943584995e-05
3.920000000000001705e+00,1.393333333333333535e+00,9.826547566623471397e-01,1.729998383985952362e-02,4.525949779337465795e-05
3.960000000000001741e+00,1.393333333333333535e+00,9.829271759992634916e-01,1.702837160894607460e-02,4.445239179029232112e-05
4.000000000000001776e+00,1.393333333333333535e+00,9.831849083875890960e-01,1.677140095663603656e-02,4.369065577479656318e-05
4.040000000000001812e+00,1.393333333333333535e+00,9.834289043217938620e-01,1.652812446351634504e-02,4.297121468980671645e-05
4.080000000000001847e+00,1.393333333333333535e+00,9.836600418353174113e-01,1.629766692424615762e-02,4.229124043653149603e-05
4.120000000000001883e+00,1.393333333333333535e+00,9.838791327684105470e-01,1.607921910242054303e-02,4.164812916905500766e-05
4.160000000000001918e+00,1.393333333333333535e+00,9.840869284425030061e-01,1.587203207659308724e-02,4.103948090372475837e-05
4.200000000000001954e+00,1.393333333333333535e+00,9.842841248008350474e-01,1.567541211797725265e-02,4.046308118778850911e-05
4.240000000000001990e+00,1.393333333333333535e+00,9.844713670688611806e-01,1.548871604653705332e-02,3.991688460174159104e-05
4.280000000000002025e+00,1.393333333333333535e+00,9.846492539823800128e-01,1.531134701772382360e-02,3.939899989616767916e-05
4.320000000000002061e+00,1.393333333333333535e+00,9.848183416263333045e-01,1.514275069707980009e-02,3.890767658694810067e-05
4.360000000000002096e+00,1.393333333333333535e+00,9.849791469227744400e-01,1.498241178437237364e-02,3.844129285299783340e-05
2.000000000000000000e+00,1.491666666666666918e+00,8.248036124430657701e-01,1.744827321407920739e-01,7.136554161419864269e-04
2.040000000000000036e+00,1.491666666666666918e+00,8.371740613758470451e-01,1.621790070749796475e-01,6.469315491732490885e-04
2.080000000000000071e+00,1.491666666666666918e+00,8.486801526333813683e-01,1.507326174890712966e-01,5.872298775473570312e-04
2.120000000000000107e+00,1.491666666666666918e+00,8.593561455365417157e-01,1.401100477042227233e-01,5.338067592355756185e-04
2.160000000000000142e+00,1.491666666666666918e+00,8.692403812721105627e-01,1.302736258622678445e-01,4.859928656216033456e-04
2.200000000000000178e+00,1.491666666666666918e+00,8.783740645026019145e-01,1.211827488760267857e-01,4.431866213713416230e-04
2.240000000000000213e+00,1.491666666666666918e+00,8.868001732706249918e-01,1.127949785696957669e-01,4.048481596792114466e-04
2.280000000000000249e+00,1.491666666666666918e+00,8.945625104180006115e-01,1.050669958546247840e-01,3.704937273747686030e-04
2.320000000000000284e+00,1.491666666666666918e+00,9.017049006927351229e-01,9.795540881157228930e-02,3.396904956927915232e-04
2.360000000000000320e+00,1.491666666666666918e+00,9.082705305579407140e-01,9.141741769514370730e-02,3.120517469155820482e-04
2.400000000000000355e+00,1.491666666666666918e+00,9.143014224359751196e-01,8.541134514790102439e-02,2.872324161239388045e-04
2.440000000000000391e+00,1.491666666666666918e+00,9.198380315640819482e-01,7.989704346356926723e-02,2.649249723488749601e-04
2.480000000000000426e+00,1.491666666666666918e+00,9.249189515635033443e-01,7.483619281078920937e-02,2.448556257073419362e-04
2.520000000000000462e+00,1.491666666666666918e+00,9.295807139524939755e-01,7.019250519989160553e-02,2.267808476144204314e-04
2.560000000000000497e+00,1.491666666666666918e+00,9.338576668822636817e-01,6.593184892708771339e-02,2.104841906486416890e-04
2.600000000000000533e+00,1.491666666666666918e+00,9.377819190823374340e-01,6.202230752400395009e-02,1.957733936586421124e-04
2.640000000000000568e+00,1.491666666666666918e+00,9.413833361422017099e-01,5.843418610118236017e-02,1.824777566159760161e-04
2.680000000000000604e+00,1.491666666666666918e+00,9.446895776447443716e-01,5.513997658647744327e-02,1.704457687783448563e-04
2.720000000000000639e+00,1.491666666666666918e+00,9.477261651606813109e-01,5.211429186625806537e-02,1.595429730608009463e-04
2.760000000000000675e+00,1.491666666666666918e+00,9.505165726068650622e-01,4.933377734396081349e-02,1.496500491740165623e-04
2.800000000000000711e+00,1.491666666666666918e+00,9.530823318928196564e-01,4.677700700909936948e-02,1.406610980810140278e-04
2.840000000000000746e+00,1.491666666666666918e+00,9.554431480835796631e-01,4.442436980580296429e-02,1.324821106172617796e-04
2.880000000000000782e+00,1.491666666666666918e+00,9.576170194682197545e-01,4.225795092811354681e-02,1.250296036666928849e-04
2.920000000000000817e+00,1.491666666666666918e+00,9.596203589330073447e-01,4.026141165895851665e-02,1.182294080339912884e-04
2.960000000000000853e+00,1.491666666666666918e+00,9.614681138974184860e-01,3.841987050953415972e-02,1.120155930473336711e-04
3.000000000000000888e+00,1.491666666666666918e+00,9.631738827888209897e-01,3.671978769726314679e-02,1.063295139157891472e-04
3.040000000000000924e+00,1.491666666666666918e+00,9.647500266202702068e-01,3.514885441082120365e-02,1.011189689084418308e-04
3.080000000000000959e+00,1.491666666666666918e+00,9.662077747103613445e-01,3.369588783515662517e-02,9.633745448208108847e-05
3.120000000000000995e+00,1.491666666666666918e+00,9.675573239598984632e-01,3.235073253256908615e-02,9.194350753254459355e-05
3.160000000000001030e+00,1.491666666666666918e+00,9.688079313922184355e-01,3.110416848282161750e-02,8.790012495996195601e-05
3.200000000000001066e+00,1.491666666666666918e+00,9.699679998862690278e-01,2.994782586202621166e-02,8.417425170476255318e-05
3.240000000000001101e+00,1.491666666666666918e+00,9.710451571965141859e-01,2.887410647416673026e-02,8.073632931908687337e-05
3.280000000000001137e+00,1.491666666666666918e+00,9.720463284723770414e-01,2.787611162964208356e-02,7.755989798104933567e-05
3.320000000000001172e+00,1.491666666666666918e+00,9.729778025716585566e-01,2.694757618270724603e-02,7.462124563433019362e-05
3.360000000000001208e+00,1.491666666666666918e+00,9.738452925151344086e-01,2.608280838622283396e-02,7.189909864255660389e-05
3.400000000000001243e+00,1.491666666666666918e+00,9.746539904599215154e-01,2.527663519109001403e-02,6.937434898843097147e-05
3.440000000000001279e+00,1.491666666666666918e+00,9.754086175826329752e-01,2.452435260374244072e-02,6.702981362445319580e-05
3.480000000000001315e+00,1.491666666666666918e+00,9.761134692641846300e-01,2.382168071371630266e-02,6.485002209910550874e-05
3.520000000000001350e+00,1.491666666666666918e+00,9.767724559598262024e-01,2.316472301113013318e-02,6.282102904377004783e-05
3.560000000000001386e+00,1.491666666666666918e+00,9.773891401233607557e-01,2.254992962812335175e-02,6.093024851590825200e-05
3.600000000000001421e+00,1.491666666666666918e+00,9.779667695356601964e-01,2.197406415678198471e-02,5.916630755769914594e-05
3.640000000000001457e+00,1.491666666666666918e+00,9.785083073661751119e-01,2.143417371717383502e-02,5.751891665084965370e-05
3.680000000000001492e+00,1.491666666666666918e+00,9.790164592733875404e-01,2.092756197158065004e-02,5.597875503190290338e-05
3.720000000000001528e+00,1.491666666666666918e+00,9.794936978269916938e-01,2.045176480392615556e-02,5.453736908208315672e-05
3.760000000000001563e+00,1.491666666666666918e+00,9.799422845116841918e-01,2.000452840609054719e-02,5.318708222523664704e-05
3.800000000000001599e+00,1.491666666666666918e+00,9.803642895502413523e-01,1.958378953479844933e-02,5.192091496015847777e-05
3.840000000000001634e+00,1.491666666666666918e+00,9.807616097624218821e-01,1.918765772375561132e-02,5.073251382263174893e-05
3.880000000000001670e+00,1.491666666666666918e+00,9.811359846562933695e-01,1.881439925548609657e-02,4.961608822063239232e-05
3.920000000000001705e+00,1.491666666666666918e+00,9.814890109300080656e-01,1.846242271577593422e-02,4.856635421588422635e-05
3.960000000000001741e+00,1.491666666666666918e+00,9.818221555448490845e-01,1.813026597071228790e-02,4.757848443851023901e-05
4.000000000000001776e+00,1.491666666666666918e+00,9.821367675145564746e-01,1.781658442202267364e-02,4.664806342090574556e-05
4.040000000000001812e+00,1.491666666666666918e+00,9.824340885414825086e-01,1.752014041079370463e-02,4.577104772391415500e-05
4.080000000000001847e+00,1.491666666666666918e+00,9.827152626169476379e-01,1.723979365274791453e-02,4.494373030446562365e-05
4.120000000000001883e+00,1.491666666666666918e+00,9.829813446912171182e-01,1.697449260014263078e-02,4.416270864041233634e-05
4.160000000000001918e+00,1.491666666666666918e+00,9.832333085077025192e-01,1.672326663611094916e-02,4.342485618654679365e-05
4.200000000000001954e+00,1.491666666666666918e+00,9.834720536862390228e-01,1.648521901697395931e-02,4.272729678679759079e-05
4.240000000000001990e+00,1.491666666666666918e+00,9.836984121314927831e-01,1.625952048679485049e-02,4.206738171224628619e-05
4.280000000000002025e+00,1.491666666666666918e+00,9.839131538346568284e-01,1.604540349630925386e-02,4.144266903374010464e-05
4.320000000000002061e+00,1.491666666666666918e+00,9.841169921295064293e-01,1.584215696542142990e-02,4.085090507215558497e-05
4.360000000000002096e+00,1.491666666666666918e+00,9.843105884575134024e-01,1.564912153478719911e-02,4.029000769944721534e-05
