sepal length (cm),sepal width (cm),setosa,versicolor,virginica
7.419999999999979501e+00,2.120000000000000107e+00,3.342959694036762037e-03,3.199077404038861983e-01,6.767492999020769950e-01
7.479999999999979110e+00,2.120000000000000107e+00,3.274909146127080381e-03,3.186141828372061058e-01,6.781109080166668468e-01
7.539999999999978719e+00,2.120000000000000107e+00,3.211721536390509980e-03,3.173870174093512131e-01,6.794012610542583541e-01
7.599999999999978328e+00,2.120000000000000107e+00,3.152981156357132116e-03,3.162226972179187356e-01,6.806243216257241713e-01
7.659999999999977938e+00,2.120000000000000107e+00,3.098314225719152153e-03,3.151178658042329550e-01,6.817838199700478885e-01
7.719999999999977547e+00,2.120000000000000107e+00,3.047384025505989451e-03,3.140693479165301838e-01,6.828832680579638437e-01
7.779999999999977156e+00,2.120000000000000107e+00,2.999886664841526669e-03,3.130741404913192638e-01,6.839259728438391583e-01
7.839999999999976765e+00,2.120000000000000107e+00,2.955547390733289682e-03,3.121294038967692419e-01,6.849150487124974207e-01
4.299999999999999822e+00,2.160000000000000142e+00,4.128290585793354950e-01,3.893145770126388294e-01,1.978563644080256478e-01
4.359999999999999432e+00,2.160000000000000142e+00,3.623502015187647363e-01,4.146924819495372283e-01,2.229573165316980077e-01
4.419999999999999041e+00,2.160000000000000142e+00,3.152444405949417217e-01,4.366010744368616914e-01,2.481544849681965315e-01
4.479999999999998650e+00,2.160000000000000142e+00,2.722146824585420788e-01,4.547588909797330992e-01,2.730264265617248776e-01
4.539999999999998259e+00,2.160000000000000142e+00,2.336458977071832754e-01,4.691233789227488016e-01,2.972307233700677842e-01
4.599999999999997868e+00,2.160000000000000142e+00,1.996363093255935639e-01,4.798489705006150907e-01,3.205147201737912899e-01
4.659999999999997478e+00,2.160000000000000142e+00,1.700556827888319023e-01,4.872315439689320349e-01,3.427127732422360906e-01
4.719999999999997087e+00,2.160000000000000142e+00,1.446132998528225355e-01,4.916521426688794105e-01,3.637345574782980262e-01
4.779999999999996696e+00,2.160000000000000142e+00,1.229222796725742556e-01,4.935285407533943625e-01,3.835491795740314513e-01
4.839999999999996305e+00,2.160000000000000142e+00,1.045525853204839484e-01,4.932785861546991057e-01,4.021688285248169459e-01
4.899999999999995914e+00,2.160000000000000142e+00,8.907005418303226563e-02,4.912956719797034744e-01,4.196342738372643155e-01
4.959999999999995524e+00,2.160000000000000142e+00,7.606213806021210055e-02,4.879346116747035889e-01,4.360032502650844077e-01
5.019999999999995133e+00,2.160000000000000142e+00,6.515272588827535072e-02,4.835053944198092757e-01,4.513418796919153597e-01
5.079999999999994742e+00,2.160000000000000142e+00,5.600889624729119692e-02,4.782723195209072076e-01,4.657187842318015192e-01
5.139999999999994351e+00,2.160000000000000142e+00,4.834222401168995070e-02,4.724564314931608000e-01,4.792013444951493395e-01
5.199999999999993960e+00,2.160000000000000142e+00,4.190674615699728489e-02,4.662397141726171146e-01,4.918535396703857532e-01
5.259999999999993570e+00,2.160000000000000142e+00,3.649512215557330214e-02,4.597699978883146854e-01,5.037348799561121027e-01
5.319999999999993179e+00,2.160000000000000142e+00,3.193402563913644299e-02,4.531659273524565879e-01,5.149000470084068581e-01
5.379999999999992788e+00,2.160000000000000142e+00,2.807941698027312943e-02,4.465216214907464232e-01,5.253989615289804682e-01
5.439999999999992397e+00,2.160000000000000142e+00,2.481206971953387949e-02,4.399108458933943533e-01,5.352770843870717776e-01
5.499999999999992006e+00,2.160000000000000142e+00,2.203353837042460600e-02,4.333906367462532772e-01,5.445758248833220128e-01
5.559999999999991616e+00,2.160000000000000142e+00,1.966263820486685229e-02,4.270043834645763092e-01,5.533329783305567240e-01
5.619999999999991225e+00,2.160000000000000142e+00,1.763243862232144465e-02,4.207844129153989754e-01,5.615831484622795244e-01
5.679999999999990834e+00,2.160000000000000142e+00,1.588773448818816755e-02,4.147541334980900940e-01,5.693581320137217627e-01
5.739999999999990443e+00,2.160000000000000142e+00,1.438294266446820020e-02,4.089298008982533150e-01,5.766872564372783616e-01
5.799999999999990052e+00,2.160000000000000142e+00,1.308036579760959647e-02,4.033219644859100672e-01,5.835976697164803051e-01
5.859999999999989662e+00,2.160000000000000142e+00,1.194876699182291675e-02,3.979366474480500182e-01,5.901145855601269696e-01
5.919999999999989271e+00,2.160000000000000142e+00,1.096220395315471857e-02,3.927763067913082051e-01,5.962614892555370139e-01
5.979999999999988880e+00,2.160000000000000142e+00,1.009907753208971748e-02,3.878406124021122059e-01,6.020603100657979656e-01
6.039999999999988489e+00,2.160000000000000142e+00,9.341356170248378207e-03,3.831270779488016864e-01,6.075315658809499197e-01
6.099999999999988098e+00,2.160000000000000142e+00,8.673943958797492720e-03,3.786315707765403604e-01,6.126944852646620809e-01
6.159999999999987708e+00,2.160000000000000142e+00,8.084165558395705470e-03,3.743487231293280426e-01,6.175671113122761513e-01
6.219999999999987317e+00,2.160000000000000142e+00,7.561346018856890047e-03,3.702722629915591868e-01,6.221663909895839284e-01
6.279999999999986926e+00,2.160000000000000142e+00,7.096467581578760377e-03,3.663952794912190281e-01,6.265082529272022471e-01
6.339999999999986535e+00,2.160000000000000142e+00,6.681888911626535088e-03,3.627104350519461118e-01,6.306076760364274225e-01
6.399999999999986144e+00,2.160000000000000142e+00,6.311114973122960298e-03,3.592101342276377562e-01,6.344787507992394326e-01
6.459999999999985754e+00,2.160000000000000142e+00,5.978608019447302982e-03,3.558866573155311519e-01,6.381347346650214636e-01
6.519999999999985363e+00,2.160000000000000142e+00,5.679632002092211383e-03,3.527322653475357117e-01,6.415881026503720275e-01
6.579999999999984972e+00,2.160000000000000142e+00,5.410124183353430191e-03,3.497392818423000760e-01,6.448505939743466309e-01
6.639999999999984581e+00,2.160000000000000142e+00,5.166588932540927895e-03,3.469001557100550581e-01,6.479332553574040920e-01
6.699999999999984190e+00,2.160000000000000142e+00,4.946009647154190822e-03,3.442075088959470897e-01,6.508464814568987178e-01
6.759999999999983800e+00,2.160000000000000142e+00,4.745775514239857981e-03,3.416541716906018045e-01,6.536000527951583150e-01
6.819999999999983409e+00,2.160000000000000142e+00,4.563620449612420214e-03,3.392332081008302969e-01,6.562031714495571988e-01
6.879999999999983018e+00,2.160000000000000142e+00,4.397572053548598481e-03,3.369379332358889978e-01,6.586644947105624315e-01
6.939999999999982627e+00,2.160000000000000142e+00,4.245908825009349526e-03,3.347619243071038864e-01,6.609921668678867546e-01
6.999999999999982236e+00,2.160000000000000142e+00,4.107124201730901272e-03,3.326990265460780805e-01,6.631938492521910478e-01
7.059999999999981846e+00,2.160000000000000142e+00,3.979896256159536419e-03,3.307433551070664834e-01,6.652767486367741068e-01
7.119999999999981455e+00,2.160000000000000142e+00,3.863062089587577380e-03,3.288892938226990470e-01,6.672476440877133097e-01
7.179999999999981064e+00,2.160000000000000142e+00,3.755596138896430316e-03,3.271314915211296359e-01,6.691129123399739420e-01
7.239999999999980673e+00,2.160000000000000142e+00,3.656591749951479658e-03,3.254648564804963340e-01,6.708785517695521339e-01
7.299999999999980282e+00,2.160000000000000142e+00,3.565245485255211753e-03,3.238845494880657760e-01,6.725502050266790599e-01
7.359999999999979892e+00,2.160000000000000142e+00,3.480843726012309257e-03,3.223859758823386379e-01,6.741331803916489340e-01
7.419999999999979501e+00,2.160000000000000142e+00,3.402751204345863447e-03,3.209647768832644688e-01,6.756324719123897315e-01
7.479999999999979110e+00,2.160000000000000142e+00,3.330401163272063599e-03,3.196168204556923409e-01,6.770527783810355027e-01
7.539999999999978719e+00,2.160000000000000142e+00,3.263286892795515259e-03,3.183381919019501183e-01,6.783985212052543456e-01
7.599999999999978328e+00,2.160000000000000142e+00,3.200954432219984408e-03,3.171251843391035830e-01,6.796738612286763459e-01
7.659999999999977938e+00,2.160000000000000142e+00,3.142996263161792168e-03,3.159742891834058098e-01,6.808827145534325220e-01
7.719999999999977547e+00,2.160000000000000142e+00,3.089045846162486331e-03,3.148821867374502204e-01,6.820287674163871827e-01
7.779999999999977156e+00,2.160000000000000142e+00,3.038772877317719254e-03,3.138457369534966568e-01,6.831154901691856018e-01
7.839999999999976765e+00,2.160000000000000142e+00,2.991879160857572727e-03,3.128619704285009462e-01,6.841461504106415292e-01
4.299999999999999822e+00,2.200000000000000178e+00,4.563789657449891513e-01,3.659847619955206577e-01,1.776362722594902466e-01
4.359999999999999432e+00,2.200000000000000178e+00,4.038449253199667410e-01,3.938331496520461328e-01,2.023219250279870984e-01
4.419999999999999041e+00,2.200000000000000178e+00,3.538719499442159466e-01,4.186348021393041519e-01,2.274932479164800125e-01
4.479999999999998650e+00,2.200000000000000178e+00,3.074193590546592803e-01,4.398984789694883601e-01,2.526821619758523041e-01
4.539999999999998259e+00,2.200000000000000178e+00,2.651349662158949960e-01,4.573861814179732144e-01,2.774788523661317341e-01
4.599999999999997868e+00,2.200000000000000178e+00,2.273509304539280684e-01,4.710933863071373739e-01,3.015556832389345021e-01
4.659999999999997478e+00,2.200000000000000178e+00,1.941210150293680159e-01,4.812036414093253667e-01,3.246753435613065619e-01
4.719999999999997087e+00,2.200000000000000178e+00,1.652818395919772310e-01,4.880319906789892248e-01,3.466861697290335442e-01
4.779999999999996696e+00,2.200000000000000178e+00,1.405211322997886592e-01,4.919695029023590238e-01,3.675093647978522338e-01
4.839999999999996305e+00,2.200000000000000178e+00,1.194405714742113878e-01,4.934366671937313598e-01,3.871227613320571970e-01
4.899999999999995914e+00,2.200000000000000178e+00,1.016065042655374534e-01,4.928488654242161315e-01,4.055446303102462902e-01
4.959999999999995524e+00,2.200000000000000178e+00,8.658659037859728347e-02,4.905938010822670226e-01,4.228196085391357495e-01
5.019999999999995133e+00,2.200000000000000178e+00,7.397346503454119149e-02,4.870189351615444862e-01,4.390075998039143501e-01
5.079999999999994742e+00,2.200000000000000178e+00,6.339795565532282962e-02,4.824263577333124942e-01,4.541756866113646485e-01
5.139999999999994351e+00,2.200000000000000178e+00,5.453470408414728271e-02,4.770726441117357219e-01,4.683926518041168219e-01
5.199999999999993960e+00,2.200000000000000178e+00,4.710274581119393289e-02,4.711717053311142989e-01,4.817255488576917544e-01
5.259999999999993570e+00,2.200000000000000178e+00,4.086305426519365458e-02,4.648991814267615097e-01,4.942377643080448357e-01
5.319999999999993179e+00,2.200000000000000178e+00,3.561449369227962652e-02,4.583974073247305547e-01,5.059880989829899089e-01
5.379999999999992788e+00,2.200000000000000178e+00,3.118914249849497750e-02,4.517803558043890222e-01,5.170305016971159517e-01
5.439999999999992397e+00,2.200000000000000178e+00,2.744758131688106173e-02,4.451382279994193780e-01,5.274141906836995464e-01
5.499999999999992006e+00,2.200000000000000178e+00,2.427448047561443084e-02,4.385415374218263884e-01,5.371839821025591322e-01
5.559999999999991616e+00,2.200000000000000178e+00,2.157464952626322180e-02,4.320446415971981313e-01,5.463807088765386677e-01
5.619999999999991225e+00,2.200000000000000178e+00,1.926960421178509908e-02,4.256887369591393910e-01,5.550416588290755238e-01
5.679999999999990834e+00,2.200000000000000178e+00,1.729464382137833878e-02,4.195043639764017285e-01,5.632009922022198634e-01
5.739999999999990443e+00,2.200000000000000178e+00,1.559639891350432690e-02,4.135134822556410517e-01,5.708901188308546093e-01
5.799999999999990052e+00,2.200000000000000178e+00,1.413079484717940509e-02,4.077311774337922801e-01,5.781380277190283357e-01
5.859999999999989662e+00,2.200000000000000178e+00,1.286137293095276218e-02,4.021670580733670564e-01,5.849715689956801468e-01
5.919999999999989271e+00,2.200000000000000178e+00,1.175791338528976541e-02,3.968263945684722960e-01,5.914156920462378952e-01
5.979999999999988880e+00,2.200000000000000178e+00,1.079530965826247697e-02,3.917110450362427110e-01,5.974936453054948693e-01
6.039999999999988489e+00,2.200000000000000178e+00,9.952650106439147812e-03,3.868202062712380318e-01,6.032271436223227701e-01
6.099999999999988098e+00,2.200000000000000178e+00,9.212469616545223769e-03,3.821510215493801876e-01,6.086365088340746077e-01
6.159999999999987708e+00,2.200000000000000178e+00,8.560139858435362320e-03,3.776990715670974219e-01,6.137407885744672331e-01
6.219999999999987317e+00,2.200000000000000178e+00,7.983372284250282030e-03,3.734587701171074858e-01,6.185578575986422356e-01
6.279999999999986926e+00,2.200000000000000178e+00,7.471812652387482996e-03,3.694236821817400984e-01,6.231045051658723466e-01
6.339999999999986535e+00,2.200000000000000178e+00,7.016709781229734863e-03,3.655867788805672869e-01,6.273965113382029557e-01
6.399999999999986144e+00,2.200000000000000178e+00,6.610644494964501398e-03,3.619406410445966671e-01,6.314487144604388202e-01
6.459999999999985754e+00,2.200000000000000178e+00,6.247307398349910036e-03,3.584776210111865202e-01,6.352750715904635914e-01
6.519999999999985363e+00,2.200000000000000178e+00,5.921316297082639991e-03,3.551899704583504347e-01,6.388887132445668637e-01
6.579999999999984972e+00,2.200000000000000178e+00,5.628065847791020350e-03,3.520699406519470220e-01,6.423019935002620695e-01
6.639999999999984581e+00,2.200000000000000178e+00,5.363603449531215844e-03,3.491098603035167058e-01,6.455265362469521095e-01
6.699999999999984190e+00,2.200000000000000178e+00,5.124526539533167183e-03,3.463021952798706060e-01,6.485732781805961800e-01
6.759999999999983800e+00,2.200000000000000178e+00,4.907897382285086874e-03,3.436395936266636864e-01,6.514525089910512268e-01
6.819999999999983409e+00,2.200000000000000178e+00,4.711172186203501852e-03,3.411149187335093536e-01,6.541739090802871637e-01
6.879999999999983018e+00,2.200000000000000178e+00,4.532141981538499731e-03,3.387212729505053033e-01,6.567465850679562456e-01
6.939999999999982627e+00,2.200000000000000178e+00,4.368883175544025117e-03,3.364520135433057835e-01,6.591791032811501472e-01
6.999999999999982236e+00,2.200000000000000178e+00,4.219716089479407482e-03,3.343007625283330175e-01,6.614795213821875741e-01
7.059999999999981846e+00,2.200000000000000178e+00,4.083170095320273925e-03,3.322614116469719270e-01,6.636554182577077965e-01
7.119999999999981455e+00,2.200000000000000178e+00,3.957954223067806053e-03,3.303281235060412380e-01,6.657139222708908788e-01
7.179999999999981064e+00,2.200000000000000178e+00,3.842932314192243695e-03,3.284953297220393753e-01,6.676617379637683758e-01
7.239999999999980673e+00,2.200000000000000178e+00,3.737101962569972131e-03,3.267577267510258787e-01,6.695051712864041882e-01
7.299999999999980282e+00,2.200000000000000178e+00,3.639576618897229741e-03,3.251102699582861244e-01,6.712501534228166866e-01
7.359999999999979892e+00,2.200000000000000178e+00,3.549570344079196714e-03,3.235481663771264116e-01,6.729022632787944325e-01
7.419999999999979501e+00,2.200000000000000178e+00,3.466384786371373272e-03,3.220668665201184000e-01,6.744667486935103096e-01
7.479999999999979110e+00,2.200000000000000178e+00,3.389398029989201724e-03,3.206620555355170765e-01,6.759485464344936467e-01
7.539999999999978719e+00,2.200000000000000178e+00,3.318055022624569195e-03,3.193296439436653644e-01,6.773523010337101358e-01
7.599999999999978328e+00,2.200000000000000178e+00,3.251859338319088629e-03,3.180657581407088652e-01,6.786823825209720162e-01
7.659999999999977938e+00,2.200000000000000178e+00,3.190366072457473216e-03,3.168667308180605491e-01,6.799429031094820219e-01
7.719999999999977547e+00,2.200000000000000178e+00,3.133175698879188658e-03,3.157290914142155680e-01,6.811377328869051562e-01
7.779999999999977156e+00,2.200000000000000178e+00,3.079928746569162400e-03,3.146495566895351481e-01,6.822705145638957580e-01
7.839999999999976765e+00,2.200000000000000178e+00,3.030301176133898267e-03,3.136250214934026004e-01,6.833446773304634458e-01
